,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,387,292,600,984,288,465,602,539,956,411,398,1454
layer_1,43,67,32,2,56,21,0,123,14,1,107,87
layer_2,375,87,4,0,60,0,77,48,15,375,55,70
layer_3,26,28,7,143,78,765,0,0,97,84,51,583
layer_4,53,9,0,11,25,115,65,29,1,11,14,28
layer_5,165,2,2,0,0,0,15,0,0,355,349,0
layer_6,0,3,3,2,255,9,16,0,0,899,14,1004
layer_7,38,2,152,0,974,176,0,0,14,235,218,12
layer_8,0,0,2,4,0,5,16,2,0,177,70,52
layer_9,8,4,34,33,0,77,1,79,37,14,0,1
layer_10,25,0,165,2,26,0,8,0,29,5,55,16
layer_11,0,7,72,0,12,72,0,13,479,48,3,8
