,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,30,45,56,120,33,103,114,11,102,59,80,69,68,18,114,18
layer_1,93,22,23,67,184,56,0,40,50,30,70,62,113,128,12,35
layer_2,69,3,8,131,88,12,82,149,12,97,64,65,126,38,56,77
layer_3,56,56,56,72,56,124,56,57,56,56,56,56,56,56,55,56
layer_4,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,55
layer_5,73,56,83,57,56,59,57,56,56,56,56,56,56,56,56,56
layer_6,58,63,56,56,56,56,56,56,56,56,56,56,56,56,56,56
layer_7,56,92,56,56,56,56,56,56,56,56,56,60,56,76,56,58
layer_8,56,56,55,56,56,56,63,56,56,56,56,53,56,56,56,56
layer_9,56,56,56,56,52,96,56,56,56,57,56,56,56,57,56,56
layer_10,56,56,56,61,107,56,56,56,56,56,56,70,56,56,56,56
layer_11,56,56,56,56,64,58,46,56,56,56,53,101,57,56,56,56
layer_12,56,56,56,56,56,56,56,67,56,56,56,57,50,68,56,56
layer_13,56,56,56,56,56,53,56,56,56,56,56,56,56,56,56,56
layer_14,56,52,56,56,56,56,56,56,42,133,56,56,56,56,56,56
layer_15,56,56,56,46,56,56,56,56,56,56,56,56,63,87,56,56
layer_16,56,56,56,56,56,56,60,56,56,56,61,56,56,56,56,56
layer_17,54,56,46,57,56,56,44,56,56,56,56,56,56,56,56,48
layer_18,56,56,56,56,56,56,56,56,56,58,56,72,56,56,54,56
layer_19,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
layer_20,56,56,56,56,56,56,56,56,56,56,56,55,56,56,193,56
layer_21,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
layer_22,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
layer_23,56,56,56,56,54,57,56,56,56,56,56,56,56,56,56,56
layer_24,56,56,56,56,56,56,56,56,56,56,56,56,70,56,56,56
layer_25,56,56,56,56,56,56,57,56,56,56,56,56,56,57,56,56
layer_26,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
layer_27,56,56,11,74,56,57,56,56,56,56,56,56,56,56,56,56
