,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,12,19,12,20,17,26,25,10,11,25,7,24,16,23,4,15
layer_1,6,15,7,10,13,11,11,36,20,13,16,14,14,18,20,20
layer_2,7,26,14,12,12,16,13,29,17,8,14,21,21,13,17,19
layer_3,23,16,27,14,23,33,6,19,22,7,11,10,13,21,9,7
layer_4,13,39,6,39,31,33,42,25,23,18,20,10,17,18,19,10
layer_5,18,23,40,29,23,24,25,24,30,24,24,24,24,24,24,22
layer_6,33,27,37,25,14,21,33,27,25,24,24,23,24,24,24,24
layer_7,11,34,6,47,9,21,37,26,24,26,23,23,24,24,24,24
layer_8,13,5,23,21,23,30,24,25,26,24,25,24,24,24,24,24
layer_9,20,50,6,18,21,24,30,24,23,24,24,24,25,24,24,23
layer_10,19,29,25,51,35,27,29,24,24,24,24,24,24,24,24,24
layer_11,11,34,32,33,25,24,24,25,24,24,24,24,24,24,24,24
layer_12,33,33,22,38,25,27,24,28,24,24,24,24,24,24,24,24
layer_13,20,31,30,33,24,24,24,24,25,24,24,24,24,24,24,24
layer_14,35,34,32,29,25,31,25,24,24,24,24,24,24,24,24,21
layer_15,19,22,27,28,25,24,36,24,24,24,25,24,24,24,24,24
layer_16,19,26,24,32,24,29,25,24,24,24,24,24,24,24,24,24
layer_17,13,32,33,27,20,25,26,26,24,24,23,24,24,24,24,24
layer_18,18,31,35,28,29,23,25,25,25,24,24,24,24,24,23,24
layer_19,13,31,39,27,25,28,34,26,24,24,24,24,26,24,24,24
layer_20,17,42,22,23,25,23,23,25,24,24,24,24,25,24,24,24
layer_21,17,14,23,36,23,25,23,24,24,24,24,24,24,24,16,19
layer_22,10,19,25,26,8,42,27,12,24,26,24,24,15,24,24,23
layer_23,20,35,17,43,20,36,26,16,7,12,22,25,26,24,17,21
