,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,117,33,545,16,1255,88,182,16,63,25,1444,341,28,255,388,930,47,55,19,54,7,25,183,99
layer_1,21,646,0,1,179,23,43,50,683,50,3,1549,2350,875,680,64,30,83,36,4,479,1,34,1259
layer_2,409,2,34,152,17,0,2,0,0,64,6,17,0,1483,0,1,55,10,30,610,85,18,2,11
layer_3,0,0,1,363,6,116,55,1845,1183,66,38,1,0,303,0,70,92,0,0,35,0,9,0,150
layer_4,0,14,0,545,2,734,2,29,1,292,0,176,0,0,3,4,382,1,15,393,1508,10,56,5
layer_5,14,389,135,8,183,178,13,23,24,0,0,3,81,1,6,0,625,15,12,0,0,50,1553,20
layer_6,1934,1,53,67,3,0,60,3,152,4,13,1,0,552,5,29,4,0,645,52,48,27,554,0
layer_7,212,6,9,4,1,161,5,277,0,25,4,763,2,13,0,284,90,10,0,0,3,2,29,223
layer_8,3,10,0,4,812,28,21,65,102,31,122,5,1,76,0,1,0,35,535,0,19,8,73,4
layer_9,0,0,15,7,26,1,0,105,2,1,0,0,46,17,22,10,481,227,51,0,683,100,38,30
layer_10,17,958,54,11,4,6,3,10,163,186,32,14,6,145,2,35,19,2,54,6,31,2,56,43
layer_11,2,5,1,169,7,60,29,0,51,2,0,5,5,0,19,1,26,5,0,1,0,1,0,13
layer_12,0,0,2,4,0,0,0,10,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0
layer_13,138,600,16,27,352,33,10,55,319,74,1,959,1455,115,120,14,55,179,13,3,39,40,21,523
layer_14,309,0,0,11,11,0,22,1,1,24,12,4,0,561,0,11,60,11,10,25,78,40,18,2
layer_15,1,0,4,547,20,114,35,721,341,27,25,6,0,16,0,13,91,2,5,7,0,21,0,84
layer_16,1,3,0,175,8,233,9,1,1,62,0,69,0,0,1,3,67,1,15,201,875,7,54,2
layer_17,2,236,128,16,81,126,30,15,20,1,13,15,53,0,4,0,353,10,1,1,1,28,577,36
layer_18,1095,9,32,22,0,0,46,2,270,17,8,2,6,131,16,20,1,0,462,20,50,21,212,1
layer_19,235,2,6,13,7,60,1,116,0,3,8,999,15,19,1,153,8,1,5,0,3,4,21,82
layer_20,2,5,0,105,184,9,3,13,48,8,42,1,4,9,1,1,0,13,137,2,8,14,33,0
layer_21,0,0,7,1,0,3,0,64,2,2,10,0,64,1,9,7,38,50,23,0,126,36,11,9
layer_22,12,127,231,39,12,107,33,6,305,63,53,45,8,37,2,20,29,6,31,6,74,6,35,35
layer_23,1071,159,107,501,118,25,24,40,51,132,1,2,335,20,25,106,10,33,0,106,0,7,4,17
