,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,160,166,5,8,144,80,122,250,364,155,60,59
layer_1,103,30,191,133,2,341,379,118,179,179,61,46
layer_2,1,13,160,147,164,27,7,205,127,0,124,290
layer_3,64,118,174,315,130,0,141,46,55,11,70,17
layer_4,122,171,177,21,164,123,96,5,282,202,65,4
layer_5,55,12,23,105,214,133,18,11,104,2,7,183
layer_6,116,108,212,3,36,34,13,177,218,84,89,2
layer_7,131,66,17,37,13,110,18,13,48,66,64,9
layer_8,80,186,38,161,178,105,65,168,158,108,126,118
layer_9,94,50,193,64,125,147,79,173,156,115,157,188
layer_10,152,73,181,168,44,59,183,163,190,41,123,152
layer_11,167,170,179,126,178,165,98,162,104,171,141,127
