,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,17,11,5,6,21,9,11,31,31,17,8,12
layer_1,16,2,15,16,1,34,37,18,21,14,13,8
layer_2,0,4,20,15,12,6,3,22,12,0,11,18
layer_3,12,13,14,23,14,0,17,4,6,2,11,1
layer_4,8,20,19,7,15,7,10,1,31,20,11,0
layer_5,9,0,2,12,21,17,2,1,10,0,1,19
layer_6,16,13,22,0,6,5,1,17,18,14,9,0
layer_7,12,8,5,4,3,9,2,1,6,6,6,0
layer_8,5,13,1,14,20,12,7,18,12,12,10,14
layer_9,7,3,15,10,8,15,7,14,21,7,8,16
layer_10,12,10,16,15,4,11,16,19,20,7,14,10
layer_11,22,18,17,12,15,15,9,10,14,16,12,12
