,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,105.362976,24.451645,172.14268,133.96216,73.20097,64.78086,186.23445,13.196058,229.95178,67.633446,64.35291,53.258316
layer_1,13.07542,11.046842,15.308837,21.395895,10.983112,148.81744,10.510758,18.67524,28.073725,4.088717,16.254986,124.61818
layer_2,69.785484,0.036245108,66.880585,7.7603903,99.25495,17.767857,10.650541,122.353325,25.320465,5.773419,15.589319,29.069902
layer_3,9.887975,26.98657,10.700156,12.687175,73.929054,22.206507,8.49915,29.277224,270.8864,22.66509,24.207043,21.355022
layer_4,11.862757,13.747594,18.681335,32.152023,13.5847025,38.506897,50.703033,4.274175,2.143714,9.327444,153.3275,45.84325
layer_5,17.57498,2.9303908,119.50426,19.520376,24.131687,6.5432296,30.661604,45.057617,47.559845,35.736523,171.14674,23.425962
layer_6,66.55957,13.816662,2.8557692,23.715893,31.304792,80.40945,212.29135,77.490364,16.005278,59.597084,12.552266,6.0481973
layer_7,85.682945,3.507209,37.880825,8.981481,131.71738,0.46264064,4.4036417,91.12367,19.886679,73.2346,25.82683,13.6044655
layer_8,2.0323215,3.7863364,11.754067,6.10237,0.5068213,0.5015236,8.243815,35.624718,105.49191,25.333618,86.9785,41.64165
layer_9,4.8962097,8.241584,1.3391117,30.210052,5.8494525,206.5493,8.788299,1.8958614,45.073227,2.681538,3.840151,2.9703968
layer_10,3.4905093,2.2079887,7.446497,4.3153224,102.73954,73.638985,28.687786,30.491987,115.81202,9.614639,6.279022,8.735174
layer_11,133.12509,4.1198645,5.8778696,4.5670123,75.36478,11.522669,5.4754753,2.9349475,10.60269,4.7643466,5.769015,17.542858
