,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,2.892389,0.44585767,1.8912103,4.8681245,2.336374,2.2478802,4.6792264,0.76841736,5.7095466,1.3821678,1.4098604,1.0942667
layer_1,0.1731251,0.15528804,0.13149215,0.7674909,0.5689047,4.699232,0.18545182,0.23015393,0.1302251,0.06474281,0.2242939,1.4119726
layer_2,0.55576575,0.0006237002,0.777511,0.076374054,1.38346,0.24207163,0.055299636,1.4008787,0.4804124,0.07456136,0.24524945,0.48437697
layer_3,0.17251614,0.3105483,0.10997888,0.0585314,1.7444353,0.15848874,0.05579842,0.2898351,0.13628499,1.8525203,0.33494297,0.18716966
layer_4,0.19774725,0.1388621,0.8761239,0.37348345,1.6524413,0.4708068,0.2336103,0.037785508,0.017578287,0.30621803,0.31906205,0.5532132
layer_5,0.3139698,0.08433833,3.1961625,0.51793796,0.2531199,0.04744385,0.447841,0.9641853,0.8748015,0.84545285,0.124852926,0.8620709
layer_6,2.4126744,0.22980842,0.017724406,0.43986085,0.493676,0.49735808,0.47943854,1.0177344,0.339561,0.9122496,0.10882008,0.11850606
layer_7,2.9111915,0.03795589,0.5717478,0.18042952,1.2682917,0.0022851105,0.04787919,0.67270267,0.26553702,1.1716964,0.34588203,0.07396755
layer_8,0.017083915,0.08160753,0.24206746,0.22901447,0.007273314,0.0021454336,0.16447565,1.2945974,3.3176663,0.40820882,0.3091507,0.860474
layer_9,0.042897478,0.19137111,0.042807788,0.54930556,0.22145827,1.955607,0.17093061,0.017462492,1.3410602,0.032604225,0.06287246,0.15807402
layer_10,0.04872298,0.051170453,0.13329192,0.20975254,0.83843225,2.6132348,0.7295738,0.34471598,0.33234763,0.16003485,0.120018356,0.1109952
layer_11,0.8597692,0.090884514,0.07058601,0.07397569,2.4659646,0.15152931,0.07604706,0.054018013,0.13839227,0.10354091,0.29409578,0.14892416
