,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,145,0,249,31,0,11,250,2,5,50,31,14
layer_1,7,111,3,7,3,123,5,9,118,29,192,22
layer_2,0,8,23,0,116,5,7,5,14,1,0,7
layer_3,3,0,5,44,48,224,7,0,55,7,0,16
layer_4,1,21,16,183,40,84,10,6,376,7,139,28
layer_5,27,0,66,0,0,76,0,0,0,0,0,40
layer_6,109,5,462,183,0,145,79,6,5,52,0,109
layer_7,0,0,0,115,283,0,0,5,0,0,0,0
layer_8,76,0,214,0,63,190,0,0,165,0,471,69
layer_9,0,101,0,0,0,0,0,0,132,0,0,0
layer_10,141,281,279,134,189,135,245,122,155,148,135,97
layer_11,453,54,54,73,2,210,420,402,503,175,291,143
