,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,18,5,108,0,0,0,87,75,32,35,43,53,0,33,111,0
layer_1,0,0,0,0,40,0,6,4,0,0,1,0,0,0,2,2
layer_2,0,1,4,2,0,9,36,6,38,0,4,0,0,13,2,2
layer_3,1,11,5,1,2,68,0,0,42,0,5,10,42,4,106,1
layer_4,48,8,9,0,0,2,0,1,59,0,7,20,3,0,0,3
layer_5,0,0,0,48,92,0,21,0,1,1,0,1,0,7,0,0
layer_6,1,0,0,0,7,103,5,0,0,13,0,45,4,0,5,111
layer_7,0,0,1,24,0,122,0,0,120,1,0,0,6,4,1,8
layer_8,117,0,0,16,4,0,58,17,0,0,0,0,2,0,0,0
layer_9,11,23,0,0,4,0,1,5,0,0,0,20,0,2,0,0
layer_10,0,2,5,1,112,50,0,0,18,0,14,3,15,6,2,0
layer_11,12,2,0,0,62,3,10,24,12,1,9,0,1,107,1,0
layer_12,0,2,3,35,99,10,1,0,0,0,0,0,18,0,0,0
layer_13,2,8,0,0,0,0,5,0,48,30,0,0,3,5,89,0
layer_14,0,1,5,11,48,0,1,45,0,0,32,82,0,0,0,7
layer_15,83,63,0,0,9,3,90,34,13,16,0,0,10,0,50,34
layer_16,96,71,3,2,43,21,0,4,0,39,0,4,0,1,0,0
layer_17,0,3,15,8,0,0,6,19,0,0,14,0,12,12,1,11
layer_18,1,4,1,5,0,2,17,28,0,21,0,71,13,17,8,14
layer_19,5,7,19,54,30,26,1,12,1,0,0,0,13,60,23,3
layer_20,108,57,28,13,7,4,4,1,1,4,4,0,8,5,7,20
layer_21,12,3,4,9,3,3,1,9,24,1,19,13,3,4,11,92
layer_22,14,14,90,64,0,1,7,0,24,81,4,1,13,15,73,66
layer_23,2,32,1,0,3,0,26,88,0,0,65,2,12,11,5,6
layer_24,0,0,120,48,42,46,19,42,0,0,0,12,0,0,0,32
layer_25,0,0,4,32,52,81,2,7,8,32,0,0,0,0,24,0
layer_26,1,0,1,9,1,2,61,0,4,87,0,0,0,26,0,0
layer_27,2,0,79,13,1,0,3,112,1,9,0,0,6,0,0,16
layer_28,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0
layer_29,0,0,0,0,0,4,3,0,0,0,3,51,43,0,1,23
layer_30,0,0,0,0,0,0,44,0,0,0,0,0,0,0,4,0
layer_31,12,11,0,34,1,25,0,0,3,0,1,0,0,0,0,0
layer_32,0,0,0,0,0,0,0,0,30,0,0,2,0,0,0,0
layer_33,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
layer_34,0,16,0,0,20,3,0,0,0,1,0,0,0,0,0,0
layer_35,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
layer_36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
layer_37,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0
layer_38,0,0,0,0,0,5,0,0,0,8,22,0,0,0,0,0
layer_39,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0
layer_40,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
layer_41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
