,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,38,66,4,0,32,6,31,48,219,24,148,91
layer_1,10,76,4,0,0,8,0,26,4,0,2,1
layer_2,157,3,0,0,8,4,8,0,3,157,8,18
layer_3,0,0,0,223,4,0,0,0,2,137,5,0
layer_4,1,16,0,0,7,170,0,0,1,0,0,54
layer_5,259,0,0,0,0,0,0,0,34,145,0,3
layer_6,0,0,0,0,2,16,50,5,0,0,0,0
layer_7,0,10,35,0,0,9,0,0,4,0,297,0
layer_8,0,0,10,0,0,50,0,7,0,7,1,0
layer_9,0,0,0,0,1,1,0,4,3,0,13,0
layer_10,5,1,8,1,1,1,1,1,9,1,18,2
layer_11,1,2,44,1,3,6,1,2,11,29,1,1
