,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,52,33,2,10,31,43,87,65,53,94,0,63
layer_1,4,0,1,1,0,0,0,13,0,0,11,66
layer_2,0,0,4,1,1,0,57,4,1,0,8,0
layer_3,43,1,4,0,5,0,1,0,5,0,15,7
layer_4,5,2,0,37,3,0,4,0,0,1,0,0
layer_5,0,0,0,0,0,0,0,0,0,0,2,0
layer_6,6,0,0,0,7,0,0,0,0,0,0,0
layer_7,0,0,1,0,1,5,0,0,0,0,0,0
layer_8,0,0,12,0,0,0,0,0,2,4,46,0
layer_9,16,0,1,1,0,28,28,14,41,7,0,0
layer_10,8,4,7,2,16,1,15,1,29,9,51,1
layer_11,0,2,16,2,4,17,0,2,127,20,2,1
