,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,113,9,212,0,12,0,0,1,0,0,4,83,0,0,0,0,0,1,0,0,0,4,0,60,38,20,1,20,0,0,0,0
layer_1,1,9,0,0,15,15,8,13,0,0,0,0,2,9,0,2,9,2,36,0,3,0,0,1,30,0,4,0,0,0,0,0
layer_2,0,7,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
layer_3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
layer_4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
layer_5,0,0,6,1,0,0,0,0,0,0,0,0,0,15,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,1,0
layer_6,0,6,0,0,0,0,0,0,9,0,12,129,5,1,0,0,7,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0
layer_7,0,1,81,0,1,5,0,0,3,3,2,3,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,3,1,0,0
layer_8,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,5,6,2,0,2,26,0,0,0,0,0,1,11,0,4
layer_9,0,9,1,4,0,0,0,0,5,70,10,73,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1
layer_10,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,2,5,0,0,2,0,2,0,4,2,0,0,5,0
layer_11,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,91,6,0,39,0,0,0,0,0,1,2,2,0,0,0,4
layer_12,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,1,11,16,34,0,0,0,19,2,6,2,1,0,0,3,0
layer_13,0,0,2,2,0,0,0,0,20,5,1,1,1,0,0,0,0,0,0,0,0,1,1,0,18,0,0,0,0,8,0,2
layer_14,0,1,1,1,0,0,0,0,60,10,3,23,3,4,1,1,0,0,0,0,0,0,0,0,4,0,131,0,0,0,0,0
layer_15,3,0,0,0,9,21,10,42,3,0,1,8,7,2,3,5,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,18
layer_16,0,0,0,2,3,0,2,1,1,10,0,0,9,3,10,0,0,2,2,0,0,0,111,0,0,0,0,1,1,27,0,6
layer_17,0,0,0,5,7,7,0,0,1,0,0,0,0,7,0,16,0,0,2,7,7,0,0,2,0,0,0,0,4,0,3,0
layer_18,0,1,0,9,0,0,2,4,0,0,0,1,2,0,3,0,0,45,0,45,0,1,0,0,0,1,3,0,0,0,2,2
layer_19,0,0,4,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,27,2,0,0,0,0
layer_20,0,0,0,3,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
layer_21,5,2,3,0,15,3,7,0,0,3,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
layer_22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,1,0,7,2,1,1,0,0,0,0,0,0,0
layer_23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,5,1,0,2,1,0,5,12,6
layer_24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0
layer_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,10,0,0,0,0,0,0,0,0,0
layer_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,1,4,0,0,0,0,0,0,1,0
layer_27,0,0,0,0,0,0,0,0,3,2,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
layer_28,0,1,0,0,0,2,0,3,0,9,8,2,0,0,0,1,2,0,1,1,2,0,2,1,10,0,2,0,0,0,1,0
layer_29,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,9,1,0,1,0,0,0,0,0,2,0,3,10,0,1,0,7
layer_30,0,3,4,0,2,0,5,0,0,4,0,0,0,0,0,0,0,1,9,2,3,0,1,1,0,0,0,4,0,0,0,0
layer_31,2,2,0,2,0,0,8,11,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,15,0,2,0,3,0
