,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0.08811111,3.9518,0.059546113,0.9645143,1.0093563,3.2797475,1.8485004,1.8024044,2.0253043,0.023260128,0.028835742,0.038618725,0.31102678,2.0503397,2.0743861,7.368212,0.3986059,1.7147061,3.1765156,3.8080454,2.354867,0.05354188,9.975631e-07,0.000120388315
layer_1,1.7874725,3.1188612,0.24927653,0.47318605,4.14997,0.63161737,1.0905999,0.17899887,0.45630053,0.5260786,0.1568193,0.14114147,0.7878804,2.264165,0.6399558,1.3903782,3.7368398,0.046982694,0.06584032,0.4539583,0.10875807,1.4016181,1.4527411,0.50101
layer_2,1.135743,0.20276418,1.1260934,0.62808645,0.15004608,1.4247949,0.21095839,0.74113846,0.33700496,0.10406851,0.0540597,0.03117741,0.38715056,0.518179,0.62170905,0.008651122,0.0027532154,0.12592715,0.5334026,0.03172973,0.21116218,0.53701663,0.18278496,2.1807775
layer_3,0.35496095,0.21227603,1.5203851,0.4683356,0.614331,0.3079886,1.5762343,1.2575519,0.46637774,0.3514863,0.09428002,0.3287281,0.8145912,0.62143695,0.38915867,0.42513356,0.8634249,0.2814668,1.0288652,1.2791692,0.15550676,1.2382215,0.43258548,0.5798676
layer_4,0.65022504,0.53202575,0.11698043,1.5328784,0.83877707,0.65315276,0.6526851,1.5084199,0.26480407,1.3206117,1.0676719,0.4002555,2.1841767,0.6000066,0.029123945,0.6095555,0.1630888,0.5557353,2.5130498,0.48900136,0.6808752,0.04389423,0.11408069,1.1225241
layer_5,0.2445446,1.7614868,1.8910748,0.39572373,0.43052205,0.18510324,0.0059480737,0.0027146167,0.0676229,1.8905636,1.0710508,1.1397207,1.1576157,1.7952002,0.640674,0.26393932,0.52742,0.5096989,0.4355856,1.654467,0.71128565,1.526064,1.2237998,0.62828994
layer_6,0.8669282,0.10728797,0.5014137,0.86718136,0.5581339,1.3705482,1.3373612,3.6526794,2.2954402,1.7408413,0.4764079,2.352751,2.000528,1.0064615,2.3169358,1.3522518,1.1023144,0.5555569,0.13136987,0.059488866,0.995736,0.17400186,0.13577347,2.9465117
layer_7,1.9136871,2.645149,0.18365608,1.2419074,0.6151324,0.37932673,1.5678412,1.4353431,1.3197904,3.007525,0.4005706,0.46977648,0.98800063,2.9974315,0.9352793,1.8863876,1.2826728,0.45407656,0.26942283,0.27871588,0.2217274,0.9467928,1.1221113,1.287841
layer_8,0.36659247,0.706569,0.14755559,2.386265,0.6777125,2.2108488,0.07321081,0.44541702,0.16188413,1.4284638,0.71182317,1.910795,1.319255,1.0531863,1.1472675,3.6938703,2.087308,0.5062593,0.5362711,0.9164959,0.8951862,0.8000741,1.140071,0.78541106
layer_9,1.3767514,0.8774719,1.1766939,0.24766001,1.0249878,0.20851398,3.7491248,4.2924848,1.6849402,0.5164912,0.37539515,0.4181106,1.3549739,0.6378892,1.0774232,0.76566404,1.2010318,1.1097544,1.2043611,0.11019379,0.4279554,0.9082793,1.8748907,0.24557073
layer_10,2.830363,0.8180427,1.4346242,0.27823275,0.21276642,0.3701919,0.8429523,1.329239,1.1879586,0.8532226,0.975203,0.21706451,4.621116,2.5858986,4.8463845,0.81559056,0.74184054,1.5507369,1.5087845,1.4049153,1.677307,0.06317396,0.33270985,0.6687357
