,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,173.0,2.0,57.0,2.0,3.0,0.0,3.0,153.0,56.0,69.0,69.0,14.0
layer_1,64.0,58.0,4.0,96.0,50.0,0.0,7.0,20.0,0.0,117.0,0.0,0.0
layer_2,1.0,1.0,0.0,0.0,2.0,0.0,10.0,0.0,6.0,184.0,0.0,18.0
layer_3,0.0,3.0,26.0,0.0,7.0,0.0,1.0,0.0,0.0,10.0,3.0,95.0
layer_4,9.0,118.0,1.0,2.0,0.0,1.0,64.0,0.0,67.0,2.0,0.0,5.0
layer_5,60.0,16.0,0.0,36.0,93.0,22.0,2.0,118.0,1.0,1.0,0.0,1.0
layer_6,5.0,24.0,33.0,103.0,0.0,0.0,30.0,52.0,79.0,33.0,53.0,274.0
layer_7,20.0,12.0,23.0,124.0,7.0,38.0,15.0,1.0,8.0,0.0,31.0,145.0
layer_8,86.0,15.0,16.0,69.0,69.0,178.0,164.0,302.0,208.0,4.0,4.0,99.0
layer_9,6.0,25.0,104.0,141.0,3.0,4.0,53.0,14.0,71.0,57.0,0.0,67.0
layer_10,109.0,3.0,128.0,13.0,76.0,147.0,13.0,37.0,4.0,120.0,236.0,61.0
layer_11,162.0,76.0,1.0,99.0,128.0,175.0,9.0,136.0,118.0,173.0,144.0,113.0
