,0,1,2,3,4,5,6,7,8,9,10,11
0,0.099126995,0.08044883,0.09561575,0.13243051,0.10372188,0.098304585,0.10319631,0.101743214,0.17365481,0.09518347,0.14700796,0.14983734
1,0.047511864,0.04192782,0.046949066,0.023898004,0.013903952,0.07214816,0.012972475,0.063147105,0.05721988,0.047187533,0.06300837,0.044751406
2,0.11149117,0.052445635,0.019067846,0.038568523,0.066547796,0.036381144,0.025462039,0.0678742,0.025273092,0.11152471,0.034398258,0.041738436
3,0.012385122,0.042467386,0.035171587,0.10193039,0.060020473,0.06407611,0.018177232,0.03877936,0.049935985,0.03617724,0.05665391,0.0937664
4,0.0748909,0.07524897,0.0077502322,0.011108017,0.07133158,0.089997575,0.06351695,0.037070345,0.06328299,0.08479049,0.056441806,0.054929756
5,0.09250036,0.017392898,0.015456293,0.020555215,0.07030286,0.032326944,0.023033129,0.0060507674,0.021309208,0.08053088,0.08445367,0.027966464
6,0.0049954155,0.014227912,0.03573965,0.018937973,0.082055375,0.037620135,0.04138872,0.027988436,0.023447648,0.13714825,0.029176595,0.10770172
7,0.06786093,0.0230818,0.06417379,0.0054085385,0.11419938,0.099164344,0.018096782,0.0074451766,0.05059137,0.07082022,0.09806716,0.025276436
8,0.01345296,0.04167579,0.031387694,0.0481743,0.008642157,0.013602431,0.030909678,0.06233698,0.035636242,0.12176857,0.016425328,0.02167681
9,0.026263291,0.013325055,0.057615228,0.020473702,0.00620031,0.04092517,0.029839218,0.039194595,0.063791744,0.058815647,0.023109486,0.03702629
10,0.058342088,0.023959592,0.08108456,0.030151138,0.010634665,0.008333913,0.008961928,0.0032231666,0.027415358,0.028118776,0.051126175,0.017370658
11,0.0014781691,0.017966446,0.086121805,0.0069948887,0.018274609,0.08923376,0.010106587,0.019288326,0.11207556,0.08690136,0.017292764,0.0035614953
