,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,0,0,0,0,0,2,2,0,0,9,0,9,1,5,0,5
layer_1,0,0,0,0,0,0,0,8,0,0,3,0,1,4,1,0
layer_2,0,0,0,0,1,0,0,9,0,0,0,5,2,1,0,2
layer_3,0,0,0,0,4,10,0,6,0,0,0,0,0,8,1,1
layer_4,0,8,0,0,3,2,7,8,7,6,4,0,1,3,3,0
layer_5,0,0,0,8,8,8,10,8,11,10,10,10,10,10,10,10
layer_6,0,0,6,7,6,10,9,7,10,10,10,10,10,10,10,10
layer_7,0,0,0,9,0,7,10,10,6,10,11,8,10,10,10,9
layer_8,0,0,4,8,9,9,10,7,12,11,9,10,10,10,10,10
layer_9,0,3,1,6,7,9,11,10,10,10,10,10,10,10,10,10
layer_10,0,2,8,10,8,10,6,9,9,9,10,12,10,10,10,10
layer_11,0,9,1,8,10,8,10,8,10,10,10,10,10,10,10,10
layer_12,1,2,9,8,9,8,9,9,10,10,10,10,10,10,10,10
layer_13,3,1,9,10,10,10,10,9,7,10,10,10,10,10,10,10
layer_14,3,10,7,9,9,10,10,9,10,10,10,10,10,10,10,10
layer_15,0,1,11,8,9,10,10,9,9,10,11,10,10,10,10,10
layer_16,0,0,10,10,9,10,10,9,10,10,10,10,10,10,10,10
layer_17,0,1,8,7,10,9,10,6,10,10,10,10,10,10,10,10
layer_18,5,2,10,6,10,10,10,10,9,9,10,10,10,10,10,10
layer_19,0,6,3,10,10,10,9,10,10,10,10,10,10,10,10,10
layer_20,0,0,2,8,10,10,10,10,9,10,10,10,10,10,10,10
layer_21,0,0,4,8,10,8,8,10,8,10,9,10,10,9,4,10
layer_22,0,0,2,4,1,7,6,2,10,7,10,9,1,10,10,9
layer_23,0,0,0,0,4,2,2,1,0,0,9,10,10,9,8,5
