,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,50.79294,22.467281,66.85111,38.515396,38.939075,17.944906,37.15452,72.3598,38.652626,21.148937,36.84999,24.70213
layer_1,16.261003,75.006134,143.74884,16.123718,48.337418,28.060385,60.379326,14.1437845,21.890621,94.86331,45.112778,18.952122
layer_2,22.888424,10.906436,145.29286,19.546486,22.570587,80.01523,10.459516,21.792107,66.40327,144.31898,10.649076,11.346287
layer_3,100.47571,7.5259733,15.109182,40.13554,15.110179,3.5165412,23.64009,12.126433,10.558928,65.79215,33.55145,33.0203
layer_4,107.916405,66.197624,19.57689,80.387764,53.217735,37.126717,137.60707,36.92819,59.568233,110.29972,32.149586,32.245384
layer_5,1.38389,19.339012,4.413797,40.28499,16.04774,1.7219207,7.039162,33.4924,12.9763,4.2282,79.96301,31.5192
layer_6,2.3099606,61.610332,17.014334,102.0658,17.457863,2.038933,2.027754,10.283493,28.256596,99.16536,54.43867,16.30013
layer_7,22.71318,68.147736,10.200092,42.55934,13.359679,46.636105,52.096832,8.700974,13.135948,13.037786,27.645329,18.640501
layer_8,2.697757,34.18597,8.047761,10.2908,88.7679,34.68977,32.696373,13.218761,125.39026,12.39013,32.800888,21.169664
layer_9,13.054055,101.69046,6.1730013,56.018543,12.574042,58.506676,47.726337,17.978397,74.23123,11.633616,5.3467393,15.735067
layer_10,15.882004,15.807533,153.64827,71.74736,44.09388,67.27993,25.474672,20.178776,118.913925,124.31913,36.740326,49.37618
layer_11,68.866554,115.38214,102.81199,30.086473,196.82503,13.462508,37.868916,6.876269,141.25192,5.534427,47.716373,143.45389
