,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,238.0,47.0,395.0,709.0,239.0,80.0,205.0,148.0,884.0,169.0,441.0,745.0
layer_1,39.0,32.0,18.0,0.0,0.0,269.0,0.0,42.0,1.0,1.0,10.0,42.0
layer_2,255.0,38.0,0.0,28.0,123.0,0.0,7.0,133.0,0.0,271.0,45.0,3.0
layer_3,20.0,7.0,9.0,404.0,283.0,321.0,0.0,0.0,3.0,150.0,3.0,823.0
layer_4,194.0,68.0,0.0,2.0,118.0,118.0,3.0,6.0,28.0,12.0,9.0,105.0
layer_5,177.0,1.0,4.0,0.0,7.0,10.0,0.0,0.0,0.0,112.0,429.0,1.0
layer_6,0.0,4.0,1.0,17.0,413.0,2.0,71.0,3.0,0.0,1301.0,4.0,526.0
layer_7,99.0,0.0,80.0,0.0,833.0,581.0,0.0,0.0,110.0,201.0,398.0,25.0
layer_8,0.0,0.0,10.0,1.0,0.0,1.0,17.0,0.0,3.0,250.0,3.0,0.0
layer_9,4.0,0.0,422.0,0.0,0.0,48.0,2.0,291.0,51.0,162.0,1.0,23.0
layer_10,2.0,0.0,334.0,2.0,0.0,0.0,238.0,0.0,21.0,0.0,22.0,0.0
layer_11,0.0,1.0,7.0,28.0,40.0,25.0,0.0,8.0,94.0,0.0,0.0,0.0
