,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0,0,2,54,0,0,0,0,0,0,1115,851,0,0,524,0,909,2,552,670,0,0,0,0,126,0,302,23,0,33,603,1185
layer_1,528,0,14,0,0,0,0,41,1,0,0,23,103,0,0,0,3,0,0,1,7,0,0,0,0,0,0,0,0,0,8,399
layer_2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0
layer_3,0,1,0,0,0,1,1,3,1,1,0,0,13,0,2,0,0,0,1,0,0,5,0,0,0,15,0,3,0,2,0,4
layer_4,0,60,0,0,17,556,0,0,1,1,2,1,0,0,7,0,0,0,2,0,0,3,0,0,0,0,0,0,725,0,5,0
layer_5,5,606,130,0,0,0,0,150,0,5,0,0,0,198,1,37,1,1,0,0,53,20,48,0,2,0,0,0,414,0,0,7
layer_6,0,0,0,0,0,10,4,4,62,0,0,0,106,575,21,59,1,0,2,0,75,35,0,10,0,0,0,0,113,95,0,209
layer_7,716,136,0,26,0,27,38,161,271,140,217,83,0,11,96,52,0,0,0,0,0,0,0,0,547,413,35,3,0,0,0,4
layer_8,2,6,82,12,2,5,10,0,54,248,6,0,30,188,0,92,0,5,0,0,493,112,0,81,1,3,1,20,168,28,1,105
layer_9,146,113,0,0,3,6,0,8,0,0,23,10,36,0,5,3,1,9,0,10,0,0,0,2,5,0,0,0,5,4,13,253
layer_10,0,3,36,490,122,9,0,130,2,1,21,0,32,168,220,159,13,7,0,103,1,2,18,3,11,2,1,0,16,119,10,494
layer_11,66,0,0,0,0,1,0,1,0,1,1,151,80,0,1,0,1,1082,15,0,2,93,2,10,450,7,22,342,623,138,3,78
layer_12,229,235,618,58,3,0,4,0,0,0,0,0,1,58,1,1,4,9,0,79,0,140,0,0,32,149,35,0,0,1,1,31
layer_13,269,155,342,0,637,0,14,2,37,24,166,62,15,670,17,502,155,164,143,16,6,205,72,134,29,189,315,93,0,18,373,1155
layer_14,20,18,1,1,0,336,0,0,64,49,4,0,1,1266,0,241,40,0,5,0,394,377,2,7,0,0,57,25,9,36,0,0
layer_15,76,40,41,294,0,5,6,43,36,28,14,1,2,38,645,358,1,0,2,61,8,9,4,0,0,0,0,0,60,76,3,89
layer_16,26,21,0,2,1,3,287,56,4,0,25,86,0,0,16,0,8,30,86,1,4,19,9,83,73,0,46,81,5,4,23,73
layer_17,6,15,0,4,31,119,49,33,3,4,223,322,1,17,43,44,29,35,53,204,45,4,1025,2,1,6,1,0,41,0,0,0
layer_18,0,0,4,1,98,706,31,387,20,0,206,0,16,8,54,31,57,85,15,21,51,1,4,5,36,22,14,12,5,0,1,11
layer_19,9,276,8,0,12,13,2,12,1,0,2,6,27,33,38,75,7,2,4,1,5,12,12,7,13,5,0,6,1,46,50,265
layer_20,82,18,37,10,7,10,1,5,4,0,4,27,9,0,3,7,19,7,4,9,1,36,0,0,0,4,33,25,6,1,2,1
layer_21,0,2,0,1,2,12,1,1,15,11,0,1,8,0,0,0,1,3,6,0,34,5,0,4,11,16,3,1,18,60,117,7
layer_22,0,0,0,0,3,2,1,0,0,3,0,0,0,2,6,3,0,0,0,3,11,0,5,0,4,1,0,1,0,4,13,10
layer_23,0,0,685,1,0,484,3,9,1,1,1,0,0,1,0,0,2,0,0,2,2,23,38,1,43,0,1,1,5,2,1,8
layer_24,101,134,16,0,1,2,2,0,318,0,9,2,2,4,5,3,0,0,0,0,2,2,21,122,0,1,6,0,1,0,0,1
layer_25,0,0,0,0,121,1,3,694,4,1,0,0,1,0,3,6,0,0,0,1,1,1,0,89,0,16,6,4,12,1,0,0
layer_26,2,2,2,113,0,0,1,1,5,0,4,0,0,7,1,5,0,0,0,0,3,38,1,0,2,2,1,0,147,2,0,4
layer_27,114,8,67,0,0,2,0,0,0,0,5,0,0,6,38,9,3,0,4,0,9,3,2,170,1,5,10,0,35,2,2,1
layer_28,2,0,2,0,18,0,25,2,1,25,1,2,3,21,9,1,0,0,1,1,21,30,1,0,0,1,4,16,0,0,22,2
layer_29,0,1,29,0,68,0,3,0,1,0,1,0,45,0,5,1,10,1,1,5,35,0,1,4,1,54,2,27,505,14,854,72
layer_30,0,0,2,0,0,0,3,2,1,8,0,1,139,48,14,0,21,4,27,1,0,0,241,8,0,0,1,0,0,13,10,140
layer_31,88,722,65,22,0,2,0,0,0,1,3,1,0,61,6,0,2,1,2,1,1,0,22,1,105,35,16,29,0,1,1,1
