,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,560,609,301,301,595,181,179,717,2207,548,706,785
layer_1,516,668,439,528,153,1644,1875,353,775,613,624,97
layer_2,232,41,165,469,734,237,26,289,245,102,362,1287
layer_3,31,180,603,1690,528,6,509,33,63,314,628,6
layer_4,405,428,318,31,433,1519,199,128,1083,470,53,123
layer_5,1147,36,96,21,417,230,57,57,653,165,54,816
layer_6,154,245,235,33,134,233,84,603,652,20,59,73
layer_7,134,159,279,127,157,436,187,36,209,47,951,27
layer_8,266,566,144,480,364,620,213,553,370,468,558,173
layer_9,65,370,539,149,252,610,655,316,169,238,352,605
layer_10,119,61,204,619,193,287,25,436,260,119,81,518
layer_11,431,585,201,170,386,355,486,276,206,615,133,645
