,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0,0,0,6,0,0,0,0,0,0,169,0,0,0,0,0,574,0,356,348,0,0,1,0,8,0,403,1,0,4,117,325
layer_1,17,0,7,0,0,0,0,0,2,2,0,0,0,10,0,0,3,0,0,1,1,1,0,0,0,0,1,0,2,0,6,0
layer_2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0
layer_3,0,0,0,0,0,4,15,0,0,0,0,5,0,0,5,0,0,3,0,0,0,0,0,0,39,0,1,0,61,20,0,88
layer_4,1,2,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0
layer_5,1,13,0,0,0,0,0,12,1,0,1,0,0,8,7,9,0,0,0,0,7,1,69,1,0,1,35,7,0,0,0,0
layer_6,0,0,0,0,0,1,67,2,2,0,11,0,10,0,3,7,1,0,0,0,2,17,0,8,1,0,0,0,5,19,0,0
layer_7,67,1,0,0,1,86,5,37,9,1,1,2,0,39,8,14,0,0,4,6,2,2,0,0,16,3,1,0,0,0,0,4
layer_8,0,13,4,8,5,5,5,0,17,2,0,2,18,9,0,8,0,0,0,0,9,5,0,1,6,1,0,0,2,0,1,85
layer_9,1,0,0,0,3,12,0,2,0,0,0,1,3,0,7,0,0,2,0,6,0,43,3,6,21,1,0,0,0,0,311,70
layer_10,0,2,3,26,40,23,5,327,2,3,12,0,430,11,199,31,13,8,0,47,12,1,6,11,43,11,0,1,39,2,2,18
layer_11,9,0,6,0,1,15,0,21,0,3,0,2,0,0,0,0,2,124,6,0,2,52,90,7,91,4,8,0,54,13,25,4
layer_12,223,91,77,34,2,0,1,0,0,1,0,0,7,1,8,8,9,41,1,7,0,5,0,0,17,31,7,10,0,3,0,335
layer_13,4,42,287,2,187,1,12,3,0,1,9,1,2,55,1,52,8,4,10,1,2,41,82,117,12,15,31,14,0,33,92,14
layer_14,8,26,0,0,0,2,0,0,5,0,1,1,0,514,0,123,5,0,4,0,37,9,1,1,1,1,8,31,3,1,2,0
layer_15,50,54,31,10,0,1,2,7,68,6,8,1,1,81,7,77,1,0,1,12,1,2,1,0,0,0,0,1,28,38,10,82
layer_16,128,3,0,2,0,4,93,27,3,6,28,0,0,0,1,0,0,1,26,1,0,35,1,170,3,5,50,23,0,1,3,3
layer_17,0,1,0,0,162,158,71,2,0,1,4,18,14,20,29,10,14,32,193,5,100,22,101,85,0,1,1,0,66,24,0,0
layer_18,0,0,2,0,7,221,2,95,47,1,157,0,7,8,4,24,15,18,3,17,3,0,0,0,2,29,1,3,1,0,1,41
layer_19,4,35,99,0,31,20,3,18,2,0,1,9,16,16,0,0,0,0,0,0,6,18,4,0,47,28,3,37,0,11,50,13
layer_20,0,3,0,2,4,2,0,6,0,2,0,9,25,0,0,8,3,3,1,0,0,26,0,0,2,6,53,12,2,4,2,1
layer_21,0,0,0,0,0,12,1,1,36,3,3,0,119,0,9,3,0,2,0,0,20,1,1,0,20,10,1,0,5,0,24,51
layer_22,0,0,3,0,1,1,0,1,1,0,0,1,4,11,29,6,0,0,0,0,46,0,2,1,5,0,1,0,3,0,2,1
layer_23,0,1,107,76,0,32,5,0,0,4,2,2,0,0,0,0,20,20,23,17,8,0,26,3,26,0,21,47,0,2,2,2
layer_24,1,27,27,1,10,0,0,2,3,0,0,1,0,0,8,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,3
layer_25,0,0,1,1,1,1,5,0,0,27,0,0,16,1,1,19,0,0,0,0,0,0,1,10,0,0,0,0,30,0,0,1
layer_26,2,2,50,6,0,1,0,1,1,0,0,0,0,0,0,42,0,0,1,2,68,60,2,81,0,62,17,0,1,36,3,0
layer_27,0,0,0,0,0,39,0,1,0,0,1,8,0,12,0,6,0,11,52,0,19,3,5,13,4,0,0,0,29,0,1,0
layer_28,0,0,2,18,39,0,198,3,141,0,127,7,16,11,10,1,0,0,0,0,6,50,1,0,0,0,1,0,0,4,157,0
layer_29,0,0,39,0,15,0,14,1,2,0,0,22,83,0,16,0,55,24,2,11,5,1,0,2,0,39,13,140,147,39,10,37
layer_30,0,0,0,1,0,0,0,0,0,12,0,3,248,13,7,0,161,10,133,4,0,6,11,41,0,0,0,0,0,44,4,12
layer_31,70,474,71,18,2,1,0,1,1,0,0,6,0,314,26,0,0,3,0,0,0,2,81,0,108,135,5,64,0,0,0,0
