,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0,0,0,0,0,0,0,0,0,0,2232,0,0,0,0,0,124,0,226,84,20,0,0,0,0,0,49,0,0,37,58,768
layer_1,41,0,0,0,0,0,0,0,136,0,0,0,0,81,310,15,4,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0
layer_2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5,0,0,0,0,0
layer_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,13,0,3,0
layer_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
layer_5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0
layer_6,0,0,0,0,0,0,89,5,0,0,0,0,15,25,0,30,0,0,0,0,0,4,0,0,0,0,0,0,13,6,0,1
layer_7,24,0,0,0,0,6,0,0,14,0,3,8,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
layer_8,0,0,0,0,0,1,0,0,3,22,0,1,3,0,1,24,0,0,0,0,19,0,0,0,0,20,0,1,10,0,0,556
layer_9,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,239,4
layer_10,0,1,1,2,14,21,1,223,0,0,0,0,28,0,110,475,12,1,0,150,0,0,0,0,1,0,0,0,5,4,0,0
layer_11,47,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,1,1218,0,0,0,3,8,4,13,0,0,0,24,4,23,3
layer_12,2351,13,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,1,1,0,0,9,10,1,10,0,0,0,207
layer_13,0,20,390,0,30,0,0,0,0,37,2,2,0,4,0,48,2,2,20,0,1,20,12,58,6,1,9,3,0,0,50,185
layer_14,1,0,0,0,0,0,0,0,4,1,2,0,0,729,0,23,3,0,1,0,38,1,1,1,0,0,0,11,0,1,0,0
layer_15,3,2,19,36,1,0,0,0,8,5,1,5,0,12,0,11,0,0,0,5,0,0,0,0,0,0,0,0,15,17,5,22
layer_16,84,4,0,0,0,14,178,5,11,2,56,0,0,0,1,0,0,0,24,0,0,1,0,10,0,0,112,2,0,0,1,0
layer_17,0,0,0,0,88,777,328,2,0,5,0,443,19,20,20,13,3,101,223,0,376,47,978,54,0,0,0,0,28,3,0,0
layer_18,0,0,0,0,1,229,0,380,113,0,98,0,6,6,0,17,114,22,0,13,0,0,0,0,0,4,0,2,0,0,1,2
layer_19,0,245,27,0,27,1,2,44,0,0,0,0,11,14,0,1,0,0,1,0,0,511,12,0,16,15,2,24,6,34,61,15
layer_20,0,9,5,1,1,0,0,58,1,0,0,2,0,0,0,0,11,0,0,0,0,8,0,0,2,1,0,61,2,0,0,0
layer_21,0,0,0,0,0,1,0,0,0,0,0,0,136,0,0,8,0,0,0,0,343,0,4,4,1,1,0,0,630,0,459,22
layer_22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,50,0,0,0,0,0,785,0,0,0,0,0,0,0,0,1,0,0
layer_23,0,2,12,3,0,38,1,0,0,1,4,0,0,0,0,0,1,12,1,1,15,1,5,1,387,2,3,3,0,0,0,0
layer_24,44,69,20,16,21,0,0,3,111,0,0,0,1,4,1,1,0,0,0,0,0,25,45,5,0,0,0,0,0,0,0,0
layer_25,0,0,0,0,0,0,2,0,0,111,1,0,25,0,0,24,0,0,0,0,0,1,1,0,0,0,0,0,5,2,0,1
layer_26,0,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,5,16,1,0,3,0,3,0,0,5,0
layer_27,1,8,0,0,0,30,3,2,0,1,2,65,0,5,0,10,0,0,5,0,36,0,8,18,0,1,1,1,7,0,0,0
layer_28,0,0,0,0,2,40,34,0,2,131,33,8,4,16,0,1,0,0,0,0,0,26,0,1,0,8,0,0,1,1,1423,8
layer_29,1,0,9,0,167,0,89,0,0,0,0,0,15,2,0,0,8,11,0,19,21,0,0,0,1,16,5,141,75,11,4,7
layer_30,0,0,0,0,0,0,0,1,0,0,0,0,14,1,117,0,14,0,4,14,0,2,2,132,0,0,0,0,0,1,0,2
layer_31,46,322,8,6,0,0,0,1,1,0,0,0,0,18,0,12,0,0,1,0,0,0,12,0,78,285,47,13,0,0,0,0
