,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,0.22519386,0.13756889,0.25903705,0.32287675,0.18958987,0.1957952,0.5180111,0.24275613,0.11560851,0.13505426,0.282749,0.106957525
layer_1,0.01230653,0.048536483,0.27292496,0.007482182,0.14719369,0.14050944,0.014882155,0.102617264,0.0007470264,0.00011629017,0.0022471284,0.0
layer_2,0.005687467,0.19131865,0.11492392,0.6373536,0.040738516,0.15178563,0.044710487,0.17823805,0.002027557,0.00016284555,0.0013477878,0.9645816
layer_3,0.019694775,0.11395669,0.00052993814,0.40068898,0.16707174,0.04089381,0.004011427,0.08841109,0.26372257,0.043176983,0.56098074,0.004732467
layer_4,0.00012729267,0.016857065,0.109294616,0.3639035,0.5572417,0.0051777135,0.015057665,0.07040804,0.07922439,0.06278726,0.18967542,0.0043690708
layer_5,0.013850398,0.020614672,0.030604258,0.23928611,0.05176234,0.026083374,0.17616487,0.12889835,1.0,0.017212283,0.1049268,0.0008134015
layer_6,0.07986803,0.0027249753,0.0012269239,0.5599379,0.037802957,0.05512611,0.040836684,0.18344976,0.19516969,0.7160881,0.13679312,0.059791636
layer_7,0.00011147581,0.011946454,0.057680767,0.09839369,0.0015833954,0.097368404,0.005538047,0.0068862634,0.017649628,0.020348426,0.18480054,0.30652383
layer_8,0.015726052,0.021186825,0.03354226,0.14444536,0.22379091,0.012289563,0.24922757,0.000105406245,0.020650592,0.025261214,0.01339848,0.0040841326
layer_9,0.006298895,0.00048579733,0.07467661,0.0036356875,0.082801364,0.031673875,0.008543837,0.009589907,0.02467332,0.034225736,0.0766412,0.00035291899
layer_10,0.14824435,0.011529804,0.0075597577,0.04311863,0.007909267,0.031001166,0.0027617617,0.013429538,0.0031487928,0.0070469,0.0017759657,0.008748606
layer_11,0.00494004,0.17463744,0.00051840814,0.14075278,0.0130506875,0.0009408728,0.0019995908,0.038153082,0.17006111,0.0017712683,0.14370997,0.21693178
