,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,4,11,9,13,1,2,5,14,9,5,2,2,10,3,2,1,2,13,4,10,6,5,0,14,1,7,4,14,0,1,6,14,13,7,13,11,7,0,14,13,5,2,14,1,14,13,14,4,11,13,2,9,9,14,11,13,4,11,1,2,2,10,12,6,2,8,5,1,9,3,7
layer_1,14,3,1,0,3,2,12,1,1,14,11,2,13,0,10,2,12,5,2,0,2,10,4,3,14,2,0,3,14,14,6,3,3,2,14,0,8,1,1,2,2,7,11,9,14,1,0,0,0,4,4,2,3,5,0,7,14,4,3,12,0,13,0,12,1,3,3,0,2,3,13
layer_2,14,4,3,2,13,12,0,1,3,3,7,1,8,3,0,1,14,0,10,14,7,3,0,4,1,2,13,2,0,0,0,0,4,0,2,9,6,1,13,5,14,2,1,0,2,12,1,0,6,7,1,7,14,4,2,0,0,5,11,7,6,6,5,3,2,13,3,0,4,0,6
layer_3,0,0,0,1,0,12,0,0,0,4,1,0,0,0,7,0,12,0,0,0,0,0,0,0,5,0,3,14,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,4,0,0,0,14,1,0,11,1,0
layer_4,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,11,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_6,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,10,14,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
layer_7,0,8,0,0,0,0,0,0,0,0,0,1,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0
layer_8,2,0,0,0,1,0,1,13,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,0,4,2,0,0,0,0,0,0,0,0,0,0,3,4,0,9,3,1,0,13,0,0,6,0,8,0,0,0,0,0,8,0,0,0,0
layer_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
