,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,249,47,187,184,98,138,73,103,115,23,41,282,0,40,190,78,91,62,109,136,40,338,108,44
layer_1,341,3,17,6,7,2,19,12,13,17,7,44,10,0,112,28,1,2,40,30,4,125,13,0
layer_2,55,15,44,28,18,1,3,0,113,31,15,1,0,40,2,12,0,0,23,40,20,1,11,41
layer_3,34,8,41,21,78,55,7,57,60,50,11,64,53,82,29,68,76,20,0,62,0,0,11,2
layer_4,175,0,4,46,4,74,97,0,1,0,2,70,87,123,5,4,54,3,5,9,13,2,80,180
layer_5,88,90,72,17,68,72,78,26,144,24,87,48,62,27,119,97,103,18,4,89,37,92,68,35
layer_6,59,17,68,80,133,10,97,82,19,23,81,16,6,80,0,109,63,7,128,0,3,3,88,15
layer_7,44,124,72,22,112,80,70,93,106,146,86,100,51,51,50,102,80,79,88,28,54,53,9,24
layer_8,61,114,6,164,116,14,60,102,36,11,49,110,71,103,145,150,8,27,136,49,7,10,37,67
layer_9,1,6,2,122,108,3,29,17,0,0,142,187,9,67,54,1,5,153,0,216,1,21,80,7
layer_10,124,145,4,97,9,0,0,0,23,31,172,81,93,56,118,181,2,78,57,71,62,210,80,15
layer_11,40,33,76,46,26,71,112,75,123,47,126,100,80,73,119,50,60,81,133,64,115,36,34,61
layer_12,92,30,99,59,214,50,85,22,21,142,29,51,128,138,141,93,111,84,153,106,83,104,80,87
layer_13,85,88,112,79,142,83,96,16,520,86,23,145,56,77,240,140,35,167,40,92,69,57,15,180
layer_14,45,79,70,229,62,96,50,27,70,32,76,17,61,77,48,158,65,66,132,146,38,50,37,44
layer_15,261,505,199,101,96,182,223,161,152,108,165,128,58,236,326,172,119,15,50,61,243,102,162,137
layer_16,69,243,35,177,271,165,196,221,398,183,224,114,183,83,85,55,51,189,144,125,205,148,16,218
layer_17,81,123,171,230,107,162,373,240,234,174,217,236,29,252,176,307,176,119,432,238,165,215,66,555
layer_18,104,479,68,151,124,257,192,226,496,185,353,247,151,17,381,156,518,123,140,100,260,377,32,239
layer_19,12,312,183,332,16,116,180,129,507,294,133,202,471,252,491,59,17,197,306,357,100,282,174,291
layer_20,19,131,462,247,82,137,229,174,202,167,265,191,248,15,171,496,234,97,152,322,197,13,160,208
layer_21,118,195,224,163,15,13,296,89,108,193,246,241,152,14,195,256,64,53,238,216,120,19,161,127
layer_22,106,70,130,7,26,161,191,150,166,57,122,31,14,125,385,338,52,407,179,187,20,224,72,120
layer_23,55,16,5,76,37,62,73,138,32,10,89,168,15,357,127,8,19,7,74,261,169,139,8,10
