,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,271,170,254,307,49,152,179,262,302,216,396,280,0,189,239,161,280,165,261,242,201,279,167,278
layer_1,101,61,162,85,85,27,177,58,52,141,126,169,104,0,208,157,83,2,158,111,37,165,113,0
layer_2,127,0,151,52,0,0,0,0,61,129,0,0,0,120,0,155,0,0,84,138,91,0,1,44
layer_3,3,1,6,119,37,161,0,147,154,194,2,50,99,171,8,154,153,106,0,199,0,0,1,1
layer_4,191,0,0,32,0,170,127,1,0,0,0,174,128,61,0,0,146,0,0,0,1,0,157,173
layer_5,208,183,126,1,133,114,76,11,176,1,164,17,177,8,65,58,142,21,9,65,16,148,154,23
layer_6,48,10,111,114,78,0,125,148,32,14,118,8,3,170,0,138,116,1,178,0,0,12,163,15
layer_7,178,98,31,7,155,141,135,156,130,180,137,124,16,101,21,187,187,126,64,10,43,49,2,4
layer_8,148,166,0,101,130,1,33,155,35,4,33,163,78,186,144,184,0,26,208,11,0,44,25,58
layer_9,1,2,1,43,114,8,4,10,1,1,214,252,1,78,22,1,5,178,1,132,1,14,30,4
layer_10,228,156,1,205,19,0,3,2,20,24,161,219,215,99,181,160,0,160,50,45,181,191,166,59
layer_11,175,174,201,177,162,164,169,207,180,172,220,139,178,187,190,162,178,195,166,186,142,168,175,189
layer_12,265,137,272,252,224,207,257,125,155,236,181,220,302,246,280,236,317,241,222,282,256,263,265,226
layer_13,172,239,229,245,250,249,293,136,271,230,138,360,213,243,431,254,106,249,190,215,302,222,20,374
layer_14,68,67,150,202,46,88,42,13,64,40,67,18,35,79,38,178,39,47,124,214,54,42,108,52
layer_15,172,203,143,143,69,206,109,170,266,190,171,146,61,271,139,130,101,3,60,144,129,79,93,61
layer_16,75,146,49,234,171,238,93,138,150,165,187,145,132,84,133,70,124,112,86,121,242,146,12,218
layer_17,90,305,219,133,171,144,158,142,245,85,151,176,52,134,105,162,217,143,167,136,106,132,146,215
layer_18,178,154,86,160,96,194,231,146,163,234,162,180,126,13,147,218,180,61,218,147,191,156,105,206
layer_19,27,177,220,167,4,217,233,192,206,191,143,242,156,159,151,164,5,229,148,157,138,149,110,161
layer_20,9,213,159,153,214,194,217,215,144,123,146,179,168,2,222,175,123,147,222,122,105,4,164,233
layer_21,163,239,203,233,5,3,94,222,174,172,138,187,79,5,220,157,114,128,175,182,163,13,185,142
layer_22,340,256,142,85,76,100,159,168,113,85,324,52,112,244,287,220,87,273,218,227,167,137,254,230
layer_23,175,76,8,259,70,214,218,189,135,57,127,157,19,176,254,73,133,29,62,282,125,256,36,106
