,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,50,3,25,13,33,6,2,43,17,0,1,1,0,1,0,18,27,0,6,0,1,75,1,2
layer_1,4,0,0,0,1,0,0,1,0,1,0,0,0,0,28,0,0,0,6,0,0,11,0,0
layer_2,0,1,3,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,2,1,0,0,0,2
layer_3,2,0,1,0,4,2,0,2,3,3,0,1,3,17,1,1,7,6,0,5,0,0,0,1
layer_4,7,0,0,4,0,4,4,0,0,0,0,4,7,11,0,0,7,0,0,0,0,0,8,25
layer_5,7,14,7,1,4,5,6,2,20,2,7,2,5,2,14,9,33,2,0,2,2,16,5,5
layer_6,15,0,7,5,14,1,10,8,0,0,2,0,0,9,0,16,2,0,22,0,0,0,10,0
layer_7,4,13,2,1,8,10,6,8,11,15,4,12,4,7,5,16,10,3,7,2,7,2,0,2
layer_8,3,12,0,18,22,1,2,6,3,1,5,10,3,14,15,3,1,2,23,5,1,3,3,3
layer_9,0,0,0,10,12,0,2,3,0,0,15,12,2,5,5,0,0,31,0,28,0,5,6,0
layer_10,15,10,0,22,1,0,0,0,4,6,35,14,16,8,15,22,0,8,5,6,3,60,4,5
layer_11,5,2,8,10,2,8,11,14,17,5,18,13,17,6,20,7,4,11,20,7,17,2,5,9
layer_12,11,2,9,11,52,2,14,2,2,2,5,9,11,5,13,7,8,5,3,15,12,31,9,3
layer_13,0,5,16,34,23,13,26,7,3,9,1,50,19,14,89,17,9,4,10,17,24,9,1,55
layer_14,4,11,25,56,1,14,1,2,8,4,5,0,2,23,1,43,9,5,8,51,1,2,1,2
layer_15,3,3,37,17,8,48,17,32,58,47,26,30,7,79,8,18,8,0,1,29,3,0,6,2
layer_16,6,16,1,59,23,57,3,1,2,34,38,12,14,3,1,2,16,2,6,19,66,18,0,63
layer_17,2,45,64,21,17,14,6,9,82,16,30,36,7,13,17,3,67,7,3,18,15,4,14,4
layer_18,30,5,3,8,4,59,75,5,5,67,6,60,4,3,16,63,6,6,54,25,28,5,8,72
layer_19,1,34,64,3,2,49,72,42,5,17,10,70,4,4,3,20,2,73,2,4,3,18,5,3
layer_20,2,58,6,11,37,28,55,63,5,3,4,40,9,2,65,5,10,4,60,4,3,2,3,76
layer_21,3,61,25,64,1,1,17,33,18,8,14,19,11,1,36,3,20,10,31,36,28,1,22,3
layer_22,41,23,12,0,1,5,6,19,11,9,53,0,0,22,49,8,6,7,55,43,5,14,9,2
layer_23,16,2,0,28,6,18,6,42,12,5,29,35,5,22,7,1,1,3,11,20,24,3,1,3
