,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,990,156,698,215,351,1,58,496,281,338,771,153
layer_1,392,324,14,136,20,313,119,426,11,898,0,24
layer_2,14,4,372,102,24,7,180,3,3,875,33,17
layer_3,54,16,321,2,14,56,136,6,30,149,10,226
layer_4,159,1516,23,152,56,11,5,0,723,176,24,2
layer_5,811,1,18,288,189,163,70,1523,369,228,36,0
layer_6,143,787,253,833,0,6,207,306,1029,3,872,115
layer_7,7,354,935,1205,32,50,172,127,615,5,531,1062
layer_8,609,99,556,1461,2,7,1544,1650,1215,92,17,312
layer_9,63,173,644,768,130,307,678,88,836,443,0,337
layer_10,502,7,7,93,427,1493,470,372,47,782,245,5
layer_11,490,529,3,837,1584,788,34,40,66,750,923,1070
