,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,26.493704,7.137575,15.890697,24.211226,14.223258,11.680877,23.797043,32.21644,7.034485,15.537534,18.390913,22.440052,5.687905,47.613457,14.321158,17.180897
layer_1,50.539215,6.506482,17.776062,8.699587,25.807575,9.688067,24.14203,4.464704,13.5675745,15.963215,16.288443,35.652615,20.444546,12.737594,8.657112,13.123701
layer_2,14.04874,18.275038,9.747637,11.663617,11.088922,25.163818,7.6715593,15.471579,25.121117,45.24684,6.7578144,63.75005,49.533386,10.038617,11.656813,6.3490973
layer_3,7.6436133,12.485685,5.1874304,4.5892634,11.436302,34.84263,4.556738,5.361909,4.463219,3.819228,4.4092565,7.155849,4.1536913,4.722651,5.883206,6.9699225
layer_4,3.9862518,4.343906,4.1714892,4.8888993,5.5065193,37.639206,3.9433315,13.790487,4.705388,4.1746707,4.3004494,9.372876,4.0186596,9.67162,5.897872,12.073928
layer_5,14.320972,5.384887,6.76141,4.656901,6.366049,18.878305,16.993546,4.9543924,6.4767895,5.045242,5.196522,7.5526834,4.8218336,6.182734,4.841707,8.526717
layer_6,7.909447,18.022306,4.011876,4.43983,4.634146,5.107812,4.69877,4.0088453,7.1332865,6.0770507,4.293584,8.07399,8.005215,5.9261017,4.5285563,7.280268
layer_7,6.648428,9.268017,4.64707,7.3407207,5.374077,6.952357,4.023319,4.4205523,6.779828,4.3858104,4.852262,20.08552,4.757573,4.2841835,5.955142,7.6114264
layer_8,6.260913,4.1200066,5.873155,8.565445,7.27893,7.228715,33.951435,4.1017647,6.7563577,5.748978,5.1166496,20.525797,8.094322,4.6752505,6.4487557,4.4328103
layer_9,5.3286557,10.377285,4.331669,4.919492,15.008798,12.583065,5.756829,6.453124,7.706789,9.73964,5.0861382,4.7331557,6.1955833,6.2005935,6.9033847,5.292157
layer_10,7.761634,11.501727,4.9727683,6.5960765,13.4158,5.717176,5.169934,4.1625857,4.766883,5.252449,6.650157,18.057621,5.052607,5.184248,7.031474,5.784251
layer_11,5.075596,11.955909,7.858954,9.27702,11.820239,31.137768,5.979564,9.42981,5.9734693,6.6459084,4.728519,19.438385,6.6444874,6.4452085,11.837829,4.9682374
layer_12,5.850347,4.6352625,4.4983397,5.158611,4.657985,4.818938,4.8606486,5.407776,5.9422135,4.974301,4.833391,5.415972,31.711245,4.802272,6.6349673,4.613099
layer_13,18.042143,6.479101,4.573805,4.8842053,8.33357,5.863201,7.133896,4.956858,4.9895945,4.6530166,8.726202,4.189974,16.341516,4.8322654,6.4820905,4.8714643
layer_14,7.6339917,4.910312,5.2853103,4.566253,5.5764995,7.866509,4.318431,5.4106755,6.538684,17.026121,5.402834,8.900838,6.628232,4.753524,5.2692647,5.5217967
layer_15,5.1518807,8.041809,5.391161,7.113987,5.2996526,5.4683175,8.042645,4.3104,5.656987,4.978824,4.7507997,8.436999,4.3573976,20.785452,11.511611,4.981552
layer_16,4.2866974,4.3240147,6.4470057,10.832635,4.936454,5.3138185,7.313575,4.1158586,5.8232594,6.543299,5.3419795,4.4197288,4.4951572,5.4122934,5.0094743,4.500441
layer_17,6.1728816,4.4033446,20.794205,4.21063,5.593948,4.6317244,10.121529,5.811367,7.176695,4.7925425,5.8029914,7.46124,5.658773,5.095705,4.917588,5.3270545
layer_18,5.6468573,5.5797343,5.114615,6.379123,6.8714046,4.3897495,5.8017178,4.8123546,6.2465987,8.927595,4.177913,18.9499,4.875433,4.354005,4.339756,4.7583838
layer_19,4.1114497,4.2672405,8.420064,5.2096524,5.3576393,5.2930813,4.5794973,4.365268,4.6763873,5.9741807,4.205146,12.458962,5.436692,4.4170737,5.137441,4.2470064
layer_20,5.6635175,4.180845,6.4165583,19.011572,5.0407004,6.4189653,4.6494083,5.0226116,4.75844,3.9559462,4.3687253,10.829344,4.5056763,4.7086973,33.293137,4.7279935
layer_21,3.9274933,4.866776,5.7957444,3.706771,4.073234,6.245075,4.105311,4.4323125,4.350563,5.6482887,4.8142247,4.857018,4.695849,4.5617833,5.094774,5.163795
layer_22,4.1875043,4.1765475,5.4415684,4.4593945,4.4925246,4.81059,4.235167,4.4091988,4.2091527,4.1793904,4.610159,4.6332264,5.374153,4.2353888,4.2178035,4.6702847
layer_23,4.643208,6.0536222,4.3511167,5.5536723,5.287328,9.039282,3.9038677,4.5936923,8.785784,4.639255,7.396395,4.2165303,3.9698074,4.354117,5.1774964,4.143829
layer_24,4.542568,4.9227047,5.171646,4.6062436,5.856168,4.643268,5.3739657,7.5478244,7.8123417,4.4612603,5.236493,5.430918,12.057311,7.0460334,5.448458,4.7683005
layer_25,4.983686,6.3909683,4.4782763,5.1594377,6.3626394,5.169917,11.997318,4.5228662,12.1824,5.241698,4.357129,4.472493,4.930835,14.503283,5.045775,4.5650983
layer_26,6.6043735,4.715891,4.5951176,4.357013,4.5697045,4.0791907,4.73862,5.25278,5.4927964,16.189024,14.464006,4.3014994,5.022114,4.5383444,6.635189,8.739846
layer_27,5.0507174,4.5064416,4.3566484,9.179086,6.205697,11.228987,4.133407,5.5559855,5.1339326,5.298098,4.1873617,5.2075553,4.5974936,5.288129,4.4852376,5.0026236
