,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,362,7,942,3,0,0,3,3,0,0,0,220,0,0,0,11,0,11,0,0,0,57,0,55,73,120,14,80,0,0,0,0
layer_1,1,46,0,0,6,2,3,0,0,0,0,0,9,0,0,0,1,0,11,0,1,0,0,0,12,0,0,0,3,0,41,0
layer_2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_3,0,0,0,1,5,1,0,0,0,0,1,3,0,1,0,15,62,0,0,0,0,0,0,0,4,0,1,0,1,0,2,1
layer_4,0,0,0,0,7,0,7,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,5
layer_5,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,2,2,39,5,0,3,0,0,0,0,0,0,0,1,0,2,1
layer_6,1,4,0,0,7,0,1,4,20,0,104,43,4,33,0,4,20,0,0,0,32,0,4,0,0,33,0,0,0,34,8,0
layer_7,0,2,493,0,1,2,0,0,4,63,57,160,7,0,0,0,0,27,5,11,0,1,0,0,2,0,0,1,12,4,0,0
layer_8,0,0,0,0,8,7,1,0,1,0,0,0,4,4,1,15,2,1,0,5,0,2,85,0,0,0,0,0,0,11,3,120
layer_9,5,38,15,6,0,0,0,0,26,359,73,317,0,0,0,2,1,2,0,32,2,0,0,0,0,0,0,0,0,13,2,0
layer_10,0,1,0,0,0,0,0,0,0,79,1,0,0,0,0,1,153,2,35,53,47,5,22,3,11,2,29,1,0,0,62,0
layer_11,11,4,8,0,6,0,0,0,3,3,5,1,0,0,1,3,376,111,1,221,0,0,0,1,4,6,20,3,0,0,0,95
layer_12,70,0,1,2,1,3,2,2,0,2,0,0,0,0,0,123,6,25,149,58,0,0,0,43,97,21,36,2,16,1,7,6
layer_13,0,12,20,15,0,0,0,0,48,4,3,14,1,0,0,0,3,0,2,1,0,0,61,0,178,0,0,0,1,49,1,41
layer_14,1,1,0,2,0,0,1,2,459,48,27,170,6,21,4,0,0,0,0,0,0,0,0,0,1,5,686,0,0,0,0,0
layer_15,310,0,0,0,114,169,404,210,69,2,4,41,76,0,33,3,0,0,0,0,0,2,0,25,0,0,17,4,0,0,0,12
layer_16,0,0,0,0,12,0,0,0,2,1,2,35,7,1,18,0,0,15,30,0,0,0,224,0,2,32,0,15,4,119,0,48
layer_17,1,0,0,47,191,16,0,6,0,0,0,128,0,35,0,17,0,0,0,7,10,0,0,1,0,0,0,0,0,1,10,0
layer_18,3,0,4,0,0,0,0,0,1,0,0,63,0,0,2,0,1,13,1,0,0,0,0,0,1,35,20,1,0,3,0,0
layer_19,0,0,0,0,0,0,0,0,76,5,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0
layer_20,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0
layer_21,132,0,11,0,242,7,2,10,0,28,103,0,0,0,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
layer_22,0,0,0,1,0,1,0,1,2,0,42,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
layer_23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,0,0,0,0,0,0,0,0,0,0,1,0,0,2
layer_24,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
layer_25,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,118,0,0,0,2,15,0,0,0,0,0,1,0,0
layer_26,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,20,0,0,1,0,0,0,4,0
layer_27,0,0,0,0,0,0,0,0,40,0,3,0,1,1,41,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
layer_28,4,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,1,0,44,0,0,4,0,0,27,0,0,38,55,0
layer_29,0,5,15,0,1,0,0,0,33,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,21,0,0,0,10
layer_30,0,16,12,0,0,1,6,0,0,12,1,0,0,0,0,0,0,3,58,3,1,0,1,2,54,7,1,9,0,0,0,0
layer_31,51,0,0,2,0,0,20,48,0,1,0,0,2,0,801,7,0,0,0,0,0,0,0,0,1,0,100,0,49,0,0,0
