,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,21,14,14,10,15,11,15,22,5,12,15,5,9,22,14,17
layer_1,21,6,13,6,15,8,13,7,21,5,13,14,20,7,8,7
layer_2,6,19,5,24,9,22,5,25,22,11,8,22,26,24,5,10
layer_3,5,12,5,5,5,21,5,5,5,5,5,5,5,5,5,5
layer_4,5,5,5,5,5,6,5,7,5,5,5,5,5,5,5,5
layer_5,5,5,3,5,5,24,4,5,5,5,5,5,5,5,5,5
layer_6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_7,5,6,5,5,5,5,5,5,5,5,5,8,5,5,5,5
layer_8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_9,5,5,6,5,9,7,5,5,5,5,5,5,5,6,5,5
layer_10,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5
layer_11,5,5,5,6,6,5,5,5,6,5,5,12,5,5,5,5
layer_12,5,5,5,5,5,5,6,5,5,5,5,5,12,5,5,5
layer_13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5
layer_14,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5
layer_15,5,5,5,5,5,5,5,5,5,5,5,5,5,8,5,5
layer_16,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_17,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5
layer_18,5,5,5,5,5,5,5,5,5,7,5,11,5,5,5,5
layer_19,5,5,5,5,7,5,5,5,5,5,5,5,6,5,6,5
layer_20,5,5,5,7,5,5,5,5,5,5,5,5,5,5,15,5
layer_21,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_22,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_23,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_24,5,6,5,5,5,5,5,7,5,5,5,5,7,8,5,5
layer_25,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_26,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_27,5,5,5,12,5,5,5,5,5,5,5,5,5,5,5,5
