,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,6,10,14,12,3,9,9,3,22,8,16,19,28,2,17,6
layer_1,5,6,6,8,7,10,2,8,7,4,6,3,14,27,9,5
layer_2,3,4,7,19,48,5,9,5,5,4,41,4,4,8,8,19
layer_3,4,7,4,6,4,4,4,4,4,4,4,4,4,4,4,5
layer_4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,5
layer_5,30,4,16,4,4,5,4,4,4,4,4,4,4,4,4,5
layer_6,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_7,4,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_8,4,4,4,4,5,4,4,4,4,6,4,4,4,4,5,4
layer_9,4,4,4,4,4,1,4,4,4,5,4,4,4,4,4,4
layer_10,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
layer_11,4,4,4,4,7,4,4,4,4,4,4,5,2,4,10,4
layer_12,4,4,4,5,4,4,4,5,4,4,4,4,4,4,5,4
layer_13,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
layer_14,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4
layer_15,4,6,4,4,4,4,4,4,4,5,4,4,4,3,5,4
layer_16,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_17,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_18,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
layer_19,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4
layer_20,4,4,4,5,4,4,4,4,4,4,4,9,4,4,4,4
layer_21,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_23,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4
layer_24,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_26,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_27,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
