,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,1,8,4,0,2,9,0,5,0,0,8,1,1,3,0,2
layer_1,3,5,3,7,9,0,8,9,4,5,10,0,14,6,6,3
layer_2,2,6,4,3,1,0,7,6,2,2,3,8,2,11,2,4
layer_3,10,13,5,2,8,9,6,2,6,8,10,7,6,7,7,5
layer_4,3,4,6,6,4,9,6,6,9,8,9,10,6,7,6,8
layer_5,5,6,4,9,7,4,6,9,6,6,4,4,6,7,10,6
layer_6,5,4,3,3,2,2,2,0,8,2,7,1,1,5,2,4
layer_7,8,6,2,6,5,5,6,10,2,7,4,2,5,6,6,11
layer_8,4,5,0,3,6,0,2,1,2,0,4,4,2,3,0,2
layer_9,5,10,7,3,9,13,7,13,4,11,10,9,5,15,0,3
layer_10,3,3,2,2,0,2,2,2,2,2,2,2,2,2,3,3
layer_11,2,5,3,3,11,7,2,2,5,6,4,6,4,2,15,3
layer_12,0,0,2,2,3,2,2,0,2,2,2,3,2,2,6,2
layer_13,1,2,5,11,6,2,2,4,7,4,5,3,2,3,12,6
layer_14,2,2,2,2,3,2,2,2,2,2,2,4,2,2,2,3
layer_15,2,2,4,5,2,4,2,7,3,9,11,4,3,8,5,2
layer_16,3,1,4,3,2,2,2,2,3,3,2,1,3,2,2,2
layer_17,5,2,3,2,2,9,2,3,2,8,5,7,2,2,15,3
layer_18,2,3,2,2,2,2,2,2,2,4,3,2,2,2,1,2
layer_19,2,5,2,4,3,4,3,5,4,3,4,4,2,8,3,3
layer_20,2,4,3,1,2,2,3,2,3,2,4,3,1,2,2,3
layer_21,2,2,5,2,4,2,1,2,1,2,2,3,2,13,2,6
layer_22,5,2,1,4,3,2,6,2,2,3,2,2,2,2,5,2
layer_23,3,2,2,3,3,1,1,2,0,3,1,4,2,0,3,3
