,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,830,44,955,170,452,526,1052,30,1057,866,441,352
layer_1,0,0,2,1,0,382,0,5,31,14,0,390
layer_2,69,6,94,0,15,5,0,2,0,0,0,32
layer_3,0,0,0,6,8,0,0,3,2,31,0,0
layer_4,20,0,235,11,1,0,3,0,0,0,191,1
layer_5,101,3,1008,3,0,0,1,3,2,0,0,33
layer_6,280,1,0,43,0,619,4,0,0,0,1,0
layer_7,51,0,23,0,37,1,0,0,0,19,1,0
layer_8,0,0,10,0,3,0,0,1,260,0,8,105
layer_9,0,0,2,0,0,470,1,1,0,0,1,0
layer_10,0,0,0,0,56,108,1,88,114,1,0,0
layer_11,31,0,0,0,269,0,0,0,0,0,5,0
