,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,852.0,56.0,900.0,463.0,549.0,572.0,876.0,49.0,872.0,602.0,494.0,423.0
layer_1,0.0,0.0,0.0,0.0,0.0,406.0,0.0,1.0,35.0,1.0,0.0,633.0
layer_2,119.0,0.0,17.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,23.0
layer_3,0.0,0.0,0.0,3.0,51.0,0.0,0.0,0.0,0.0,152.0,24.0,0.0
layer_4,4.0,2.0,189.0,24.0,4.0,10.0,1.0,0.0,0.0,3.0,183.0,1.0
layer_5,93.0,18.0,724.0,5.0,19.0,2.0,0.0,41.0,18.0,26.0,43.0,48.0
layer_6,113.0,19.0,0.0,111.0,3.0,268.0,139.0,0.0,56.0,35.0,0.0,0.0
layer_7,125.0,4.0,21.0,2.0,87.0,0.0,0.0,4.0,1.0,79.0,12.0,0.0
layer_8,7.0,3.0,140.0,2.0,0.0,0.0,0.0,8.0,158.0,6.0,20.0,160.0
layer_9,0.0,5.0,1.0,0.0,11.0,556.0,1.0,2.0,9.0,0.0,10.0,1.0
layer_10,0.0,0.0,3.0,0.0,42.0,61.0,4.0,83.0,29.0,1.0,0.0,1.0
layer_11,59.0,0.0,0.0,0.0,44.0,0.0,7.0,1.0,0.0,0.0,128.0,0.0
