,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,35.0,53.0,210.0,372.0,76.0,58.0,72.0,57.0,319.0,35.0,382.0,220.0
layer_1,21.0,172.0,9.0,1.0,2.0,29.0,15.0,22.0,0.0,0.0,10.0,1.0
layer_2,376.0,10.0,0.0,0.0,29.0,11.0,5.0,42.0,0.0,376.0,19.0,36.0
layer_3,0.0,3.0,0.0,309.0,37.0,270.0,0.0,0.0,8.0,200.0,57.0,105.0
layer_4,12.0,10.0,0.0,0.0,13.0,203.0,0.0,3.0,0.0,0.0,0.0,48.0
layer_5,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,98.0,2.0
layer_6,0.0,0.0,0.0,1.0,2.0,0.0,79.0,0.0,0.0,393.0,0.0,366.0
layer_7,52.0,9.0,145.0,0.0,358.0,108.0,1.0,1.0,9.0,155.0,211.0,15.0
layer_8,0.0,0.0,3.0,0.0,0.0,26.0,4.0,2.0,0.0,35.0,0.0,0.0
layer_9,0.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0,19.0,15.0,1.0,0.0
layer_10,18.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
layer_11,0.0,0.0,52.0,0.0,0.0,23.0,0.0,0.0,35.0,74.0,0.0,0.0
