,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,104.364975,35.133705,72.75506,57.014416,35.793144,36.25926,19.560974,21.409662,10.03541,19.68367,35.987648,7.420047,22.53736,16.551653,18.03558,13.287524
layer_1,6.1237445,79.32662,93.02647,73.818825,58.110947,29.595253,43.19214,17.513302,33.300163,26.006151,15.922239,20.263632,18.631067,14.220436,14.794481,11.365597
layer_2,34.406494,76.17207,76.946556,64.6762,65.567245,37.725574,52.582653,8.82447,34.527737,23.251774,26.420502,19.11577,24.893593,22.558285,23.535793,13.945931
layer_3,159.57478,25.822647,91.68483,45.409428,51.517162,49.691795,49.490086,12.888132,32.71494,34.46852,29.740063,29.637016,23.20215,14.804709,19.97706,12.049505
layer_4,113.509346,35.304153,12.24831,86.33227,59.245403,43.50486,21.511806,18.473923,30.330278,31.053423,19.46557,27.419449,26.638887,28.383564,23.373726,18.90207
layer_5,61.728954,52.537556,157.8024,47.802208,24.90076,26.784863,16.941895,39.42122,15.183608,13.903081,21.386593,11.325482,12.56456,6.9928565,11.191968,13.502739
layer_6,194.09825,33.781296,48.096195,30.61919,11.442013,34.84468,24.189098,9.434963,9.992179,17.965702,13.847114,6.193282,14.947245,18.339539,5.6783357,49.968758
layer_7,114.62245,87.26591,10.504659,34.80881,8.76594,54.57004,14.622099,11.298926,54.899605,7.40237,3.735252,4.3078628,6.0854955,9.532082,7.3111787,12.627549
layer_8,118.266624,3.8353338,90.669785,32.29829,9.286806,5.6649494,24.064901,10.066503,15.923136,26.878096,15.058484,20.032518,11.400555,5.4604077,9.274936,8.949095
layer_9,130.49803,105.434074,24.005037,8.8124275,72.54577,51.967014,7.984264,24.487816,30.649643,9.614706,8.355319,9.700267,53.448353,9.420233,6.375985,6.2796736
layer_10,76.57776,67.730095,17.63654,15.400546,18.86266,18.937853,13.274277,41.759857,18.038008,14.009067,6.248243,21.87395,5.8717904,5.153741,18.025517,10.261341
layer_11,16.007946,42.197273,88.62636,23.29388,17.91121,23.270998,58.93128,15.2075205,20.314718,6.7667236,13.645338,5.3837485,6.557617,7.357419,9.281475,8.66843
layer_12,93.656044,64.35905,13.389091,28.279072,31.66617,31.61224,21.520958,19.307657,7.9222913,9.804389,8.203829,5.66641,8.530665,8.706056,5.9334426,9.295421
layer_13,82.9805,93.083984,38.884262,32.15631,16.837305,16.151339,17.244951,11.603856,15.896794,14.186811,13.236095,13.1924515,14.155515,6.7337036,7.1891637,9.791078
layer_14,23.155876,17.978214,30.669453,42.376198,35.33205,22.88044,30.475945,18.084597,8.695242,12.338268,10.045247,6.1543064,11.009317,21.872599,16.487574,21.669931
layer_15,37.361904,51.52427,16.203226,70.75187,18.160908,16.073816,41.36539,11.043476,16.394241,13.395673,22.50973,11.789345,14.052014,18.050734,12.37522,12.488324
layer_16,121.68796,57.224358,34.09047,14.763747,24.438784,33.654297,16.847727,14.001184,9.890888,8.381885,6.493942,7.102388,6.6329746,9.365823,7.85554,13.979312
layer_17,4.8099318,39.879,29.616777,19.06398,22.172987,16.27569,25.872463,26.355383,25.845377,7.9359655,5.725964,7.2088885,7.5344977,7.60119,5.697726,13.952825
layer_18,26.269222,32.95487,18.701412,37.630714,43.629166,14.556528,14.267422,15.4509945,12.132683,11.780175,6.7108383,9.321709,5.6825438,6.2874713,11.114497,8.497268
layer_19,6.493597,15.461189,36.822956,12.091009,15.849076,24.155727,23.15461,11.983543,7.7570324,8.511697,7.1265736,8.817843,9.417489,5.9931593,6.331537,9.974346
layer_20,9.834899,71.919044,34.44904,21.939833,15.697633,12.890326,23.755816,10.078122,9.158458,6.713955,12.568336,7.939678,7.6277633,7.0983615,8.630577,9.410297
layer_21,9.61068,72.40702,17.665092,8.795188,10.548495,9.167759,14.269505,9.547928,11.804144,8.320915,15.919772,6.8198385,6.3232102,8.133093,25.019873,12.846063
layer_22,7.360184,15.840904,36.003223,9.050002,27.637812,11.805592,15.6512985,17.465687,9.912521,9.673786,8.41476,8.191642,27.878042,7.712155,8.846481,11.573823
layer_23,0.3034468,1.3584359,42.494923,5.229837,11.389347,5.261717,15.022485,6.6417336,13.807749,0.8466926,15.208203,13.74245,9.854126,11.672266,12.729407,16.67111
