,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,27,0,19,0,0,0,25,5,23,22,2,18
layer_1,12,11,18,12,16,12,10,16,13,12,20,0
layer_2,8,12,0,0,5,5,7,11,5,8,13,12
layer_3,12,12,0,3,12,12,1,5,2,12,12,8
layer_4,11,10,12,12,12,12,12,0,12,12,12,1
layer_5,12,12,12,12,11,12,12,12,12,12,12,12
layer_6,11,12,12,12,10,12,12,12,10,12,12,12
layer_7,5,12,12,12,12,12,12,12,12,12,12,12
layer_8,12,12,12,12,12,12,17,12,12,12,12,12
layer_9,12,12,12,12,12,12,12,12,13,12,12,12
layer_10,12,12,12,12,12,12,12,12,12,12,12,12
layer_11,12,12,12,12,12,12,12,12,24,12,12,12
