,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,122,0,96,0,0,0,147,121,114,125,55,79
layer_1,106,135,161,61,100,90,67,90,62,61,135,1
layer_2,143,61,49,125,84,164,75,116,163,201,144,61
layer_3,61,61,102,71,61,61,86,199,149,66,61,117
layer_4,60,78,61,152,61,62,69,36,62,61,61,45
layer_5,64,61,62,61,61,61,71,61,61,61,61,61
layer_6,80,61,61,61,75,61,61,62,70,61,61,61
layer_7,174,61,61,61,62,61,61,61,64,61,61,61
layer_8,61,61,61,61,61,61,67,68,61,61,61,61
layer_9,61,61,61,78,61,61,61,61,64,61,61,61
layer_10,61,61,61,61,61,62,61,61,61,66,61,61
layer_11,61,61,61,61,61,61,61,61,117,61,61,61
