,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,132,21,202,20,113,95,100,0,150,163,113,76
layer_1,0,0,0,0,0,53,0,3,10,0,0,94
layer_2,41,0,33,0,0,0,0,0,0,0,0,0
layer_3,0,0,0,6,32,0,0,0,1,14,0,0
layer_4,5,0,29,0,0,1,1,0,0,0,143,0
layer_5,0,0,187,0,0,0,0,6,1,0,53,7
layer_6,59,0,0,2,0,219,45,2,0,5,0,0
layer_7,71,0,16,0,77,0,0,3,1,10,0,0
layer_8,0,0,14,0,0,0,0,0,108,1,4,11
layer_9,0,0,0,0,0,239,0,0,0,0,0,0
layer_10,0,0,0,0,27,21,0,8,1,7,0,0
layer_11,0,0,0,0,8,0,0,0,0,0,1,0
