,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,253,0,285,277,214,177,343,29,373,52,131,194
layer_1,0,0,1,0,0,272,0,2,1,2,0,384
layer_2,56,0,10,0,8,0,0,2,0,0,0,40
layer_3,0,0,0,0,77,0,0,3,0,187,4,1
layer_4,8,1,119,35,4,7,0,0,0,8,148,1
layer_5,38,6,357,6,18,0,4,53,4,10,10,50
layer_6,144,16,0,99,0,124,21,3,71,0,1,0
layer_7,113,2,19,0,34,3,0,0,0,74,20,0
layer_8,10,2,107,0,1,0,0,8,93,0,12,31
layer_9,0,2,0,1,11,187,11,3,27,0,9,6
layer_10,0,0,3,0,16,41,8,100,16,0,1,4
layer_11,12,0,0,2,9,0,3,2,1,0,132,0
