,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,941,122,1133,1,1,2,7,118,0,0,0,6,0,0,0,0,16,18,0,0,8,18,0,47,208,635,188,113,0,0,0,0
layer_1,6,124,0,3,0,113,17,36,0,0,0,9,0,0,0,0,1,1,10,0,7,0,0,0,0,0,8,0,0,0,4,0
layer_2,14,0,4,0,0,0,0,0,0,18,3,32,1,16,0,0,0,0,10,0,0,0,0,0,0,6,0,6,0,0,3,240
layer_3,0,0,2,0,1,78,0,3,1,0,14,7,0,0,0,8,0,2,1,0,0,0,0,0,14,0,1,0,8,0,1,28
layer_4,0,0,0,0,25,0,1,5,3,0,0,0,39,11,8,0,0,353,23,0,0,0,0,9,26,0,0,0,0,0,0,6
layer_5,0,0,108,108,0,0,0,0,3,0,0,0,1,85,20,1,82,12,41,0,135,0,0,0,0,47,0,1,0,230,0,2
layer_6,98,6,39,538,0,3,2,0,0,0,0,0,1,0,1,12,0,17,3,17,0,26,49,0,8,1,0,0,5,27,5,12
layer_7,102,5,0,0,31,0,0,0,1,0,0,0,0,0,12,16,653,90,0,0,0,1,0,0,1,4,2,2,0,0,0,479
layer_8,3,3,5,11,0,1,4,3,61,9,0,640,95,31,13,15,0,0,0,0,0,0,8,0,3,3,1067,1,0,284,0,0
layer_9,18,0,7,51,276,58,1,84,0,0,0,671,0,78,274,16,0,0,0,266,240,0,0,8,0,1,68,0,255,37,469,10
layer_10,0,0,0,1,0,136,0,129,53,35,14,6,1,0,0,0,100,0,0,5,0,3,1,0,0,0,0,0,113,108,0,1
layer_11,0,0,0,0,0,0,0,0,6,355,4,98,0,0,0,3,168,118,0,2,0,0,0,0,0,4,2,3,31,0,19,38
layer_12,0,0,0,9,0,0,0,0,9,21,3,0,0,0,0,0,0,1,0,38,0,23,0,8,6,0,4,2,0,0,2,0
layer_13,0,0,0,0,0,4,0,0,9,1,0,4,0,0,3,14,0,1,0,0,1,0,0,1,6,0,6,24,1,0,42,1
layer_14,0,7,0,0,0,7,68,0,0,0,72,0,0,0,0,0,3,1,31,20,0,0,0,0,2,0,6,20,0,0,0,0
layer_15,8,19,0,2,0,0,61,0,51,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,6,0,4,0,1,0,0,0
