,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0,0,14,308,0,0,0,0,0,0,792,97,0,0,81,0,395,0,162,145,0,0,1,0,1,1,367,0,1,369,16,565
layer_1,47,0,1,0,0,0,1,1,10,0,3,168,34,93,13,13,49,0,1,0,291,24,4,61,0,0,6,38,0,0,2,29
layer_2,0,0,0,0,5,0,0,0,6,6,4,32,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
layer_3,0,0,0,0,3,2,1,112,60,3,0,28,7,0,1,0,0,0,0,0,0,2,0,0,20,10,1,51,0,1,3,7
layer_4,0,1,0,0,14,25,0,0,1,0,1,2,0,0,5,0,4,1,2,0,0,2,0,0,0,0,0,0,18,0,0,0
layer_5,1,44,6,6,1,1,1,33,1,7,0,0,0,33,1,3,0,8,0,2,34,19,2,0,3,0,2,0,0,0,0,0
layer_6,0,3,0,0,0,11,51,6,25,0,4,0,6,15,4,30,1,0,7,1,1,7,0,4,0,0,0,0,13,1,4,3
layer_7,31,25,0,1,0,6,8,19,15,38,25,41,0,5,15,5,0,0,0,0,14,0,0,1,44,40,4,1,0,0,0,2
layer_8,0,2,7,2,8,1,18,0,81,31,3,0,5,15,0,16,0,5,0,0,15,15,1,10,3,4,9,25,134,37,1,16
layer_9,15,7,0,0,5,10,0,8,0,0,12,2,31,0,9,1,4,5,1,3,0,8,0,0,1,0,1,0,5,8,128,44
layer_10,0,5,16,34,34,52,4,240,1,0,22,0,160,115,47,152,71,2,8,91,20,2,11,2,28,5,0,0,92,45,7,51
layer_11,1,0,0,0,0,12,0,13,0,2,2,65,8,1,0,2,1,820,36,0,10,26,15,7,61,0,6,38,59,34,4,5
layer_12,345,96,180,26,7,0,1,0,0,0,0,0,2,39,4,0,3,6,0,25,5,10,1,3,28,27,8,10,0,0,18,150
layer_13,46,59,203,1,134,3,17,3,15,20,38,28,4,156,5,255,28,13,38,3,2,27,62,36,4,22,27,43,0,11,221,285
layer_14,7,15,0,0,0,25,0,0,13,10,13,3,1,677,0,58,231,0,7,0,89,47,0,5,0,3,61,15,25,50,0,0
layer_15,138,81,10,21,4,8,5,18,30,17,9,4,0,188,57,128,4,0,4,73,48,39,37,0,0,0,0,0,30,27,5,50
layer_16,121,18,1,8,0,22,80,25,49,14,105,12,0,0,22,1,22,18,196,5,5,19,12,322,20,15,67,49,7,6,10,40
layer_17,14,23,3,31,78,250,185,25,0,43,142,482,11,37,99,59,129,66,574,75,118,25,536,87,2,8,3,5,26,123,0,0
layer_18,0,0,14,0,39,54,2,369,87,0,162,37,27,12,12,25,93,161,3,36,84,1,1,8,57,122,36,3,13,0,7,34
layer_19,87,210,139,0,39,81,7,15,24,0,6,20,34,82,18,19,16,1,10,1,3,59,45,1,201,16,83,48,9,23,112,30
layer_20,13,73,20,13,19,58,5,17,34,3,19,9,76,0,3,675,166,1,5,6,0,111,2,0,39,8,26,100,76,18,5,2
layer_21,3,4,3,19,1,80,11,5,86,17,4,0,119,5,102,275,2,12,7,0,93,4,2,7,78,120,14,12,84,254,60,11
layer_22,2,1,76,1,3,10,2,38,5,18,4,4,19,27,92,44,0,0,0,20,232,10,55,22,13,118,1,29,12,8,47,52
layer_23,5,4,433,150,12,13,2,4,10,7,2,9,0,0,0,0,260,44,33,342,321,36,78,33,143,7,118,113,2,8,15,34
layer_24,13,70,39,19,26,9,6,13,315,4,15,2,4,27,40,0,3,5,6,24,8,14,13,3,13,17,17,1,1,0,9,4
layer_25,22,27,19,20,80,10,10,244,12,167,5,7,30,1,7,103,2,4,2,33,2,4,6,2,20,115,31,3,73,13,5,3
layer_26,22,22,8,85,1,1,4,3,17,5,33,3,2,9,11,136,0,5,20,15,89,115,25,79,3,74,10,22,159,32,26,92
layer_27,62,58,224,0,38,103,8,22,3,16,31,11,17,151,98,15,58,58,65,9,39,8,7,62,2,52,75,7,174,3,10,9
layer_28,12,2,24,6,173,20,174,22,152,4,464,34,37,159,103,57,0,6,0,4,41,182,0,1,9,6,4,3,94,1,78,4
layer_29,1,0,87,1,171,0,38,4,20,1,3,13,153,2,32,5,68,73,39,120,1,3,1,1,4,35,5,21,515,72,137,116
layer_30,5,0,6,3,0,4,0,74,1,46,16,1,61,127,108,0,172,45,220,2,0,24,359,65,2,2,0,10,1,134,29,151
layer_31,11,658,20,126,3,17,3,65,19,4,41,29,1,161,25,3,2,0,3,2,14,0,230,9,268,342,1,112,9,1,4,2
