,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,139,74,205,205,73,131,42,26,41,148,193,116
layer_1,7,25,292,237,541,10,11,12,5,0,3,33
layer_2,118,5,2,521,54,1,0,144,160,0,83,37
layer_3,401,46,24,8,547,19,54,47,316,196,149,18
layer_4,9,233,129,108,85,47,7,48,403,0,46,3
layer_5,115,6,463,373,137,0,210,256,225,528,579,209
layer_6,567,160,520,295,253,343,400,42,29,3,509,490
layer_7,383,403,370,319,32,464,9,376,52,170,285,289
layer_8,849,491,411,818,793,628,947,778,700,310,993,40
layer_9,777,751,485,957,736,781,690,814,678,682,850,819
layer_10,809,845,838,930,891,810,398,903,904,774,886,799
layer_11,971,970,693,961,76,966,959,943,559,955,969,984
