,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,103,40,127,1032,122,72,158,38,161,28,114,299
layer_1,3,25,692,630,950,0,0,33,2,37,12,4
layer_2,268,0,0,939,127,6,0,79,0,11,22,2
layer_3,36,9,7,6,325,10,125,41,861,848,7,107
layer_4,24,9,22,64,76,3,2,0,895,0,153,1
layer_5,111,34,189,336,12,0,79,156,103,945,11,91
layer_6,23,12,625,888,4,79,27,1,9,29,948,956
layer_7,46,790,788,19,11,1001,9,224,91,21,176,946
layer_8,8,794,200,527,2,18,4,33,37,65,11,78
layer_9,3,69,50,11,16,28,174,67,24,12,18,0
layer_10,2,60,54,4,7,16,183,18,2,599,14,11
layer_11,256,2,3,3,0,3,3,3,825,5,2,98
