,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0.07090869,0.3518779,0.0183734,0.17801869,0.15662178,0.20509905,1.2061032,2.132484,1.2019689,0.06638228,0.057616062,0.0674672,0.09041666,0.42695358,0.59693027,1.7388108,0.5363023,1.5324429,0.43741798,1.753269,0.41234368,0.052550875,1.9733609e-07,1.9253586e-05
layer_1,0.39064464,0.13805595,0.09105591,0.01650552,0.02013723,0.029352244,0.67441386,0.28082836,0.32691884,2.8213968,0.025263648,0.16941503,0.03881225,0.15809757,0.01845318,0.08701594,0.32533562,0.27092427,0.035523072,0.014981642,0.017243277,0.34619614,0.032325577,0.09885041
layer_2,0.048399944,0.0224964,0.021407358,0.3222524,0.22996072,0.18754794,0.015109152,0.019703612,0.055498295,0.11791796,0.33843064,0.1574246,0.07643296,0.045000307,0.35368708,0.0815129,0.050504558,0.065165214,0.14838523,0.1621785,0.1775409,0.089992255,0.033722915,0.07104358
layer_3,0.1751503,0.1107526,0.09026297,0.03802923,0.03131298,0.05388487,0.2470667,0.16765921,0.029353447,0.2954228,0.07075444,0.15415125,0.0772036,0.01804672,0.040209092,0.73281443,0.18888544,0.15522397,0.11483836,0.13233136,0.15981464,0.39209482,0.33076423,0.40079194
layer_4,0.3865096,0.19596656,0.2189524,0.17698425,0.24703284,0.36307645,0.805914,0.784259,0.13761279,0.05313271,0.20427649,0.027514143,0.8379689,0.21702394,0.29771549,0.45276147,0.08498086,0.5513825,0.37733537,0.9163234,0.31891912,0.19645034,0.06413992,0.13410714
layer_5,0.31062,1.0384027,0.37386534,0.6423751,0.6349491,0.641428,0.022482503,0.0043105576,0.3015697,0.35311472,0.24592698,1.189185,1.4767756,1.2523005,0.14928746,0.16362795,1.5149082,0.28289735,0.7120738,0.97526467,0.8636199,1.0258172,0.4996521,0.5653816
layer_6,1.0697019,0.0954877,0.26403916,0.27055404,0.72158605,0.48648793,0.41309053,1.2290168,0.9768091,0.79703814,1.3639729,1.0088617,0.6533735,0.46401134,1.6023554,1.5136111,0.94004405,0.7411602,0.5136517,0.7876712,1.6302255,0.2015793,0.34794557,0.5450938
layer_7,0.28559563,0.6744183,0.58149284,1.1885619,1.1766045,1.3830495,2.2316628,1.3141779,1.2706925,2.52412,0.8125086,1.3751147,2.1561508,1.583898,1.4526627,1.4671263,1.6325189,0.81095344,1.1321961,1.1040779,0.7777004,1.4538879,1.4327894,2.121175
layer_8,0.24957135,1.0020508,0.11811159,0.66177243,0.42397875,0.8673156,0.21466854,0.4655463,0.088276565,0.4803778,0.586428,1.3488433,1.4618285,1.5165567,1.3915356,1.4974034,1.7477614,0.48426682,0.98576266,0.90943307,0.8695379,0.94197166,1.099648,0.6701877
layer_9,1.637848,0.9163658,1.6455578,0.3237718,0.55221367,0.568972,2.1821132,2.069913,0.2378622,0.8143733,0.4559246,0.61862785,1.9383705,0.45835,1.178466,1.076763,1.0604563,1.1277692,1.3339016,0.21418674,0.56390387,0.86276585,1.0472113,0.60686433
