,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,2.4382737,20.01323,1.337134,2.6142936,3.001549,3.0473282,12.298148,18.399035,12.391872,0.4895714,0.4373125,1.0599327,1.5419201,6.7788672,6.5746803,20.446898,5.1502547,13.441661,6.408337,16.72659,6.120576,1.6650043,4.5777426e-05,0.0007606104
layer_1,4.242433,3.0192242,1.0473728,0.61006695,0.6146192,0.4850484,6.064952,2.2082036,4.708787,21.868927,0.90120244,2.0386326,2.9187706,1.642072,1.5204979,7.6272044,9.287128,2.570988,0.43228453,0.51697713,0.45367557,3.1803281,0.8312433,1.2064689
layer_2,0.6714103,0.40135345,0.4245101,2.6125844,1.9723407,3.2990797,0.5080501,0.5240698,0.47194958,1.3877326,3.3840666,1.3114995,0.93379885,0.63661027,3.5691688,0.971668,0.58894277,0.6921647,1.5176291,1.260113,1.319473,1.0129746,0.7264525,1.1996406
layer_3,2.0785785,0.83132035,1.443368,2.3523135,0.63404137,1.0737597,2.5170054,3.406793,1.0657828,2.310875,0.68060976,2.036686,5.3627963,1.7783854,0.99592876,6.8727546,1.5264822,1.6810536,1.4737784,1.3812344,1.5659424,4.5711327,4.0542517,5.2792554
layer_4,3.8116875,2.1085527,2.1512756,4.6201024,3.000491,7.1880302,4.9682055,7.5037594,1.3455234,6.9651136,5.0092325,4.920369,7.224185,2.6877105,4.3930187,3.9121122,0.764717,3.4393928,7.365373,10.367291,3.7885497,2.1276898,0.59246963,3.5063257
layer_5,2.8904624,6.312511,4.0204606,6.4784126,7.279917,6.0342164,1.0862687,0.10586395,3.863874,6.963858,6.6310024,9.353308,13.144931,10.509488,1.9051666,1.3358012,13.432203,3.902553,5.074293,6.7692065,6.897486,11.470422,6.6115594,17.535776
layer_6,12.589653,1.3504626,4.745757,4.2512627,6.9540405,9.220251,13.107729,13.707036,8.963905,8.399365,9.941382,12.481037,8.855934,3.2117195,12.154548,14.054604,8.329097,10.281274,6.4232807,10.326909,12.019303,5.4023824,9.561523,10.840305
layer_7,7.9916215,16.977262,8.636156,9.682814,8.214752,9.610871,18.168852,10.435798,15.512423,15.226282,10.90738,15.865503,10.922995,13.110479,14.8819065,11.355066,13.491221,7.0032907,12.5251045,9.844107,12.176407,15.0213375,11.618233,12.741282
layer_8,3.6925437,12.245089,2.5185835,10.553931,9.18501,11.774587,3.213616,4.860459,1.8237798,7.3187513,7.872977,12.208688,11.827531,12.277572,13.524692,14.111592,12.87651,4.399733,13.405926,9.500335,8.860302,9.772095,12.704491,8.657815
layer_9,13.658015,14.227335,13.368127,3.2080176,4.8871555,6.513059,21.947828,17.98123,11.903196,7.9047394,6.4392943,6.436197,11.123289,4.9617414,11.11476,8.661236,11.449264,10.062354,12.676003,3.450267,10.196759,8.64295,9.234247,7.3533564
