,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,546,203,439,435,447,307,139,232,404,124,137,462,0,198,283,174,325,203,285,193,148,792,262,187
layer_1,447,34,54,38,59,20,53,64,55,105,56,125,48,0,361,100,45,0,122,111,26,270,82,0
layer_2,107,10,107,68,33,0,4,0,101,74,18,5,1,59,0,66,0,1,82,84,58,2,25,106
layer_3,79,21,96,65,164,102,13,147,152,114,25,110,166,226,70,122,160,45,0,104,2,0,24,9
layer_4,240,1,1,90,9,179,175,0,3,0,3,137,176,195,6,4,166,6,25,17,13,5,154,303
layer_5,158,182,112,22,140,118,125,52,276,32,166,101,108,59,215,192,135,48,17,153,70,136,145,67
layer_6,137,22,112,133,224,28,223,118,35,50,159,30,11,119,2,187,106,6,203,1,11,4,143,35
layer_7,65,233,142,37,225,114,120,159,169,249,136,138,78,80,72,154,168,127,155,57,83,96,15,51
layer_8,111,169,19,282,197,40,90,162,61,30,103,181,139,185,269,251,23,51,251,95,19,37,80,134
layer_9,10,13,9,247,176,19,50,53,0,3,257,247,27,105,93,7,6,264,6,347,5,46,150,24
layer_10,182,230,8,159,28,3,5,2,65,58,306,132,148,111,206,278,2,116,91,130,100,507,127,52
layer_11,98,71,114,100,63,129,189,136,169,90,215,158,135,121,186,92,102,130,228,95,165,85,78,111
layer_12,135,98,156,124,444,103,147,78,47,230,82,117,170,152,226,140,182,131,169,186,125,204,123,133
layer_13,116,158,209,198,215,139,191,57,640,135,67,403,147,130,627,229,86,235,89,179,277,121,33,460
layer_14,133,166,149,445,92,224,102,62,159,78,136,38,133,155,112,352,154,156,168,376,106,112,84,120
layer_15,363,706,481,267,164,483,436,412,470,395,382,344,139,614,495,324,257,23,112,266,385,161,357,194
layer_16,152,382,96,490,439,489,212,303,537,380,533,209,349,190,223,173,178,235,221,253,488,274,35,537
layer_17,129,426,503,460,216,264,551,351,598,342,430,459,89,376,337,446,484,195,612,380,417,321,196,692
layer_18,315,702,100,210,224,579,529,344,610,520,490,608,289,47,536,454,763,270,443,273,380,495,127,580
layer_19,16,514,501,482,38,375,497,380,780,411,198,475,698,396,729,226,38,525,486,552,152,402,275,439
layer_20,41,424,737,394,318,327,500,498,326,248,435,432,407,46,500,758,362,201,450,455,294,35,250,565
layer_21,186,513,408,493,40,35,455,326,231,277,345,350,253,39,440,396,186,200,399,485,315,47,342,182
layer_22,393,225,210,22,46,255,281,242,297,141,421,49,32,285,644,483,87,608,444,401,68,379,194,169
layer_23,160,30,16,307,41,188,94,357,80,53,246,387,17,548,167,8,56,29,129,384,362,193,23,41
