,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,84.82765,1.6485956,71.45329,19.763988,77.70333,1.6694411,87.628075,119.26808,69.14165,74.71341,51.11719,80.64186
layer_1,158.562,111.90251,88.353905,64.57095,78.39828,63.624485,64.367546,70.30096,59.176872,48.541042,103.20313,12.70101
layer_2,121.225204,57.14279,209.40419,152.30203,98.47852,137.33829,62.310104,95.19048,358.89844,180.8198,110.60508,66.45521
layer_3,34.22972,74.75731,182.04437,139.98535,39.59997,63.19447,84.75435,155.13284,234.41388,242.5093,62.931343,153.53395
layer_4,377.25568,116.54893,56.42671,70.447395,58.949898,65.32004,83.96378,71.47597,46.584965,111.54741,39.982517,217.53577
layer_5,38.8499,35.09698,82.49259,117.093956,194.64082,38.283344,69.15051,127.0685,48.945713,42.085808,53.16655,51.10383
layer_6,160.74435,43.114693,47.095573,52.92557,64.006165,70.992,42.764717,63.925713,126.30413,35.822662,40.009037,168.49573
layer_7,142.61134,37.746918,35.092793,71.48652,86.12685,78.77149,43.103874,38.56034,112.55921,92.89656,35.742367,37.274433
layer_8,46.898483,36.88808,54.53362,42.011642,158.42941,121.35138,38.77813,186.80708,58.079002,46.79049,56.90179,42.121773
layer_9,50.125736,36.815098,41.224586,112.51203,39.49381,49.57716,36.57596,51.350185,40.8081,36.977158,180.26134,36.17977
layer_10,40.402637,38.59949,41.673195,43.893654,51.55107,114.46317,39.91739,47.267433,37.81224,116.98814,37.69668,76.56212
layer_11,75.416214,50.511604,42.002987,75.44398,49.68501,41.93097,41.127804,61.520767,113.666695,41.28118,96.60131,132.17535
