,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,4.076977,5.1451983,3.8228836,5.281323,4.100835,6.1827517,4.7289233,4.5824046,7.479129,4.3007355,1.3749676,7.6220784
layer_1,2.3759787,0.44165212,2.591784,1.2830828,0.34737447,2.2184348,0.22732472,4.077721,2.990069,2.0861042,6.5367737,2.2960978
layer_2,0.0026055232,3.127308,1.0334388,1.991329,3.8361084,1.0296206,1.3293095,3.3448281,1.4590453,0.00024285335,1.9469713,2.2440286
layer_3,0.6191291,2.870484,1.6503274,0.41423458,2.159798,0.3113001,0.9517409,1.5523465,2.7035327,0.15295368,3.4668324,4.5641837
layer_4,3.812917,2.6196673,0.26494434,0.30950177,2.907721,0.2572785,4.1757064,1.4350772,0.80483526,4.348123,3.5885289,0.21960218
layer_5,0.1601438,0.6280776,0.92452264,2.1989672,3.910278,0.58935887,0.88186663,0.039352834,0.22595783,0.053125758,1.3776209,0.17486098
layer_6,0.60529387,0.7435148,2.4950464,0.36726367,2.6782815,0.53646904,0.07080294,1.1878664,0.5629506,2.9526057,1.4995391,0.15921941
layer_7,6.0026417,0.05249254,0.14996651,0.08098717,0.17446555,2.5115163,0.099547684,0.08247332,0.2784957,1.8145618,0.40138167,0.20797457
layer_8,0.051946193,1.1325089,0.4193812,2.1079686,0.33568764,0.066620395,0.37447637,1.5241184,1.4939924,1.448888,1.0656128,3.2575576
layer_9,0.63425595,0.53522646,2.2257946,1.3360957,0.17476551,1.8690255,1.1915388,1.3226429,1.8154386,1.4058906,0.47749087,2.3571029
layer_10,1.9750382,0.7552368,2.4277885,0.98060286,1.4270517,0.43476874,0.7651752,0.3456057,1.51739,1.0883971,1.4949421,1.1612029
layer_11,0.6268857,1.5877646,2.7673707,1.0667162,1.6245805,2.670378,0.8361905,1.4131541,4.211635,2.7508876,1.0443304,0.7873466
