,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,17,15,15,29,35,10,15,44,25,25,15,14
layer_1,43,35,35,3,12,10,5,10,3,3,46,10
layer_2,27,3,44,41,6,42,3,38,38,46,37,3
layer_3,3,4,36,9,3,3,38,45,33,4,3,9
layer_4,4,4,3,14,3,4,3,21,3,3,3,46
layer_5,3,3,6,3,4,3,7,3,3,3,3,3
layer_6,8,3,3,3,9,3,3,3,7,3,3,3
layer_7,24,3,3,3,3,3,3,3,3,3,3,3
layer_8,3,3,3,3,3,3,7,4,3,3,3,4
layer_9,3,3,3,5,3,3,3,3,7,3,3,3
layer_10,3,3,3,3,3,4,3,3,3,4,3,3
layer_11,4,3,3,3,3,4,3,3,27,3,3,3
