,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,191,98,140,199,160,180,185,483,138,197,179,225
layer_1,301,656,228,152,197,171,153,190,153,152,185,451
layer_2,202,157,431,339,391,607,426,185,410,235,196,152
layer_3,152,199,369,207,151,162,202,252,409,165,152,225
layer_4,161,252,152,238,152,160,185,228,153,155,152,428
layer_5,183,152,238,160,174,168,171,152,186,152,168,152
layer_6,191,158,152,155,170,155,152,185,256,153,152,154
layer_7,278,152,152,152,160,157,152,153,181,153,152,152
layer_8,152,152,152,160,152,154,209,172,152,152,152,153
layer_9,154,152,152,195,152,152,152,152,189,152,157,152
layer_10,152,157,152,156,158,169,152,152,152,177,155,156
layer_11,179,152,152,153,152,182,152,153,205,153,158,158
