,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,63.970676,3.74994,64.6335,7.9461665,32.077576,4.8395314,65.04585,93.268555,64.29211,67.98582,49.72745,56.360832
layer_1,88.2714,85.18685,73.912895,53.955544,69.97308,65.016014,63.58539,66.28261,63.335068,63.79437,53.706245,15.73179
layer_2,87.76978,60.773144,98.60548,96.84113,80.207085,97.95341,69.65325,60.93165,91.74074,111.181274,78.10571,65.83126
layer_3,53.949963,74.98018,97.927,77.44458,59.323082,60.50006,94.79716,118.33977,94.53694,73.6737,66.92042,78.976616
layer_4,71.41054,79.85391,58.88464,91.511536,56.502224,75.51773,79.10603,61.18024,62.119217,67.835686,55.875317,121.91491
layer_5,56.134098,54.094425,74.909904,69.514854,71.476326,56.75727,79.286,54.989735,57.747837,57.317314,57.482372,55.679363
layer_6,88.55959,56.926212,57.274532,59.536118,68.14246,63.778946,56.60622,62.81317,83.651566,55.209667,55.394424,67.76414
layer_7,107.93123,55.10089,54.219463,59.74955,66.264275,64.66011,56.385338,55.085083,63.31632,58.99949,55.700306,53.988117
layer_8,56.0438,54.940414,55.45101,54.65033,55.368664,68.242386,59.63272,74.10047,54.420757,54.577797,58.406837,63.644276
layer_9,55.386528,53.879753,55.11933,77.12673,55.480415,54.874363,54.431065,56.319656,67.281044,54.550674,59.63121,54.640587
layer_10,58.2034,56.34894,54.62931,54.38434,57.65838,59.076828,54.993946,55.706024,55.685333,68.967384,56.455265,55.448177
layer_11,55.03681,56.36378,55.364727,59.73447,56.56414,59.268223,56.974205,57.96224,57.844654,55.730457,58.829124,58.422256
