,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,117.0,127.0,321.0,471.0,56.0,118.0,92.0,119.0,516.0,67.0,519.0,563.0
layer_1,62.0,133.0,48.0,8.0,62.0,12.0,0.0,18.0,2.0,1.0,15.0,24.0
layer_2,529.0,156.0,1.0,0.0,9.0,1.0,51.0,11.0,27.0,529.0,76.0,39.0
layer_3,4.0,4.0,1.0,106.0,61.0,433.0,0.0,0.0,39.0,241.0,34.0,163.0
layer_4,68.0,2.0,0.0,2.0,38.0,137.0,15.0,93.0,2.0,2.0,5.0,166.0
layer_5,191.0,50.0,1.0,1.0,2.0,0.0,12.0,3.0,0.0,518.0,246.0,0.0
layer_6,0.0,3.0,0.0,9.0,106.0,16.0,70.0,0.0,0.0,334.0,5.0,491.0
layer_7,11.0,1.0,178.0,0.0,500.0,190.0,0.0,0.0,30.0,121.0,422.0,12.0
layer_8,1.0,1.0,18.0,2.0,1.0,2.0,2.0,5.0,2.0,267.0,69.0,15.0
layer_9,27.0,23.0,61.0,36.0,2.0,45.0,0.0,166.0,77.0,16.0,8.0,2.0
layer_10,37.0,3.0,99.0,4.0,14.0,5.0,24.0,9.0,69.0,7.0,102.0,12.0
layer_11,2.0,7.0,48.0,3.0,13.0,146.0,4.0,19.0,178.0,27.0,9.0,14.0
