,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,1621.0,60.0,305.0,159.0,42.0,3.0,7.0,840.0,339.0,282.0,462.0,55.0
layer_1,292.0,603.0,78.0,270.0,29.0,32.0,197.0,308.0,1.0,1237.0,2.0,2.0
layer_2,57.0,25.0,3.0,19.0,18.0,2.0,387.0,9.0,3.0,862.0,17.0,44.0
layer_3,0.0,16.0,650.0,0.0,40.0,53.0,24.0,0.0,26.0,20.0,56.0,837.0
layer_4,30.0,718.0,49.0,94.0,7.0,0.0,23.0,1.0,79.0,445.0,2.0,0.0
layer_5,736.0,11.0,13.0,172.0,614.0,271.0,8.0,2672.0,342.0,111.0,22.0,2.0
layer_6,59.0,900.0,40.0,2130.0,2.0,3.0,421.0,9.0,651.0,9.0,928.0,430.0
layer_7,16.0,52.0,879.0,1237.0,73.0,59.0,56.0,177.0,938.0,10.0,339.0,1855.0
layer_8,878.0,129.0,589.0,2182.0,34.0,63.0,1618.0,1910.0,2130.0,134.0,65.0,352.0
layer_9,12.0,196.0,136.0,3027.0,65.0,53.0,929.0,39.0,709.0,126.0,0.0,134.0
layer_10,1164.0,8.0,32.0,50.0,432.0,2794.0,440.0,447.0,40.0,700.0,99.0,19.0
layer_11,1221.0,1202.0,0.0,1301.0,2498.0,1041.0,31.0,281.0,333.0,754.0,1904.0,1590.0
