,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,118.41874,141.43446,190.49767,102.43863,194.45439,221.14966,201.71548,208.05513,163.39531,245.74983,135.91281,151.23122
layer_1,99.68431,72.3874,308.46313,142.54153,271.32266,256.83005,69.79694,126.39797,115.268005,32.522152,131.23816,63.12071
layer_2,81.71726,162.8463,118.33197,49.40671,57.803635,163.45413,55.05312,237.49384,32.981316,104.175934,57.801662,150.14246
layer_3,7.709449,120.20329,96.506424,158.58885,144.0573,117.34727,104.4076,170.09744,125.00046,46.787685,171.87488,51.133522
layer_4,48.899197,140.70488,139.54361,64.74886,109.762085,4.9971886,136.18028,109.32646,54.52014,143.62071,185.03569,154.43309
layer_5,137.17735,26.264454,86.861916,86.43958,138.0647,153.66618,73.762276,152.21281,111.61551,121.76969,336.8237,52.080296
layer_6,34.575092,2.8420715,8.888758,109.29856,178.00113,48.67001,235.12564,161.72386,117.42504,262.57568,95.09197,117.16151
layer_7,55.862747,55.87191,158.34671,100.75425,4.8147564,154.40244,93.99926,90.53925,52.69034,169.3387,103.67277,84.61789
layer_8,36.197063,70.90281,81.72346,106.78979,100.52333,7.532984,73.678535,47.703278,67.85242,171.82944,120.02376,83.23277
layer_9,19.610535,27.568356,42.812817,121.21582,113.53788,193.16208,39.87964,63.507046,81.68575,32.350967,70.84065,54.86838
layer_10,57.092995,81.06853,25.53996,51.375305,54.88368,137.04935,39.33728,81.351295,126.41038,54.78163,16.250298,25.022646
layer_11,25.66172,56.111843,38.325657,61.565327,23.698322,18.8646,32.011597,40.6578,39.403538,34.023697,63.890774,88.2378
