,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,331,87,9,278,206,21,296,224,566,306,77,64
layer_1,206,435,211,83,7,313,327,149,305,273,144,144
layer_2,11,45,225,254,178,138,10,151,107,0,128,270
layer_3,27,175,138,321,223,51,57,81,107,128,203,180
layer_4,91,218,135,5,125,266,111,174,297,158,290,45
layer_5,200,109,29,119,166,14,53,12,131,77,233,66
layer_6,133,194,110,106,209,66,32,221,224,171,65,149
layer_7,137,41,74,39,216,105,59,8,43,50,252,35
layer_8,55,194,26,72,216,127,225,119,22,139,158,99
layer_9,29,155,140,64,90,178,161,171,32,247,226,195
layer_10,33,129,73,212,52,142,26,190,77,130,50,201
layer_11,123,145,126,45,156,233,141,242,100,214,150,232
