,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,141.2402,24.805544,189.12843,73.626335,45.535732,26.120169,51.44707,138.6545,229.15793,78.43719,258.7417,69.90699
layer_1,131.14027,145.06079,44.64554,33.68457,34.774387,92.37018,32.183437,105.84,20.746344,355.03632,17.802832,18.087507
layer_2,58.95594,29.14999,24.75468,126.75701,17.265348,29.434244,134.96162,16.887894,29.71737,105.90443,31.382275,33.472412
layer_3,98.6932,23.091467,127.4006,28.112314,43.606438,35.688885,58.41933,38.596325,92.08939,100.15741,34.58103,60.00467
layer_4,160.42767,257.74265,39.70285,59.312546,51.72736,63.406845,5.9740853,21.34402,150.5644,108.603294,27.82459,51.542896
layer_5,169.14319,13.825065,47.455517,65.70584,23.12031,86.35178,98.434235,570.19904,60.695267,54.988186,62.16699,43.376663
layer_6,102.71684,175.95789,279.32632,358.6179,44.108418,46.853924,86.0831,71.401436,368.10782,2.4320385,109.24061,70.44501
layer_7,12.413424,105.187004,57.54785,226.2526,29.709917,54.89749,40.553455,59.64676,75.253784,37.123848,63.060078,136.398
layer_8,107.508675,81.30661,121.08732,113.383,4.7614174,33.361603,392.90656,134.79924,142.6281,93.934845,53.84476,51.79563
layer_9,74.7092,108.40212,158.48843,428.0584,38.09627,80.86147,176.8668,49.12614,245.81958,241.79514,46.330364,70.080444
layer_10,137.29163,22.03848,23.648842,51.788734,111.89026,289.9943,79.12571,107.32945,62.598343,324.44955,59.868164,15.636639
layer_11,279.1522,216.7312,43.452362,141.50873,315.95233,162.09918,49.538227,61.868855,87.80619,154.09761,307.737,424.85242
