,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,85,263,924,6,1730,43,127,6,104,245,1656,454,120,258,856,1277,16,104,36,246,15,217,196,125
layer_1,65,362,0,0,254,1,13,10,912,25,0,2068,2438,714,185,12,117,267,10,13,224,19,9,1738
layer_2,1109,5,11,26,11,0,18,0,0,31,5,2,0,1069,0,0,40,6,3,711,43,24,1,3
layer_3,2,0,0,198,1,61,10,2146,933,48,17,4,0,123,0,220,72,2,0,35,0,1,0,106
layer_4,0,6,0,490,6,1684,1,4,0,511,0,138,0,0,1,0,274,0,14,664,2142,10,21,16
layer_5,1,535,119,6,177,505,2,43,25,0,9,44,13,1,0,0,638,6,0,0,0,18,1332,43
layer_6,1976,0,33,61,0,0,4,1,102,8,24,0,5,493,2,33,20,0,543,77,92,20,356,1
layer_7,503,7,33,4,2,109,20,214,0,60,9,512,1,6,1,230,52,15,0,0,4,8,26,351
layer_8,2,37,0,0,459,30,133,293,61,31,34,4,4,120,0,1,0,6,294,0,36,10,132,20
layer_9,0,0,47,0,11,1,0,90,1,3,0,0,62,24,43,1,316,200,128,0,908,106,50,40
layer_10,12,328,71,30,0,2,3,31,388,131,4,12,2,126,0,98,27,2,63,14,231,8,172,73
layer_11,11,8,1,71,4,33,56,0,16,3,0,0,9,0,8,2,20,1,0,0,0,0,1,22
layer_12,8,6,1,1,31,2,4,13,9,8,11,17,11,16,14,12,5,5,4,14,8,0,5,20
layer_13,302,329,49,88,627,34,59,23,625,24,14,1431,1548,174,89,26,59,426,33,10,58,9,41,609
layer_14,352,0,9,0,3,0,62,0,0,68,3,4,0,193,1,8,72,36,25,38,44,5,2,0
layer_15,10,0,0,618,17,23,64,599,208,11,22,18,1,6,3,46,61,0,10,31,9,17,0,28
layer_16,0,3,2,150,20,548,4,7,1,80,0,72,2,0,5,3,30,0,54,197,1205,5,20,1
layer_17,1,155,78,4,48,212,0,16,3,0,24,56,15,2,2,0,268,8,0,14,0,44,378,60
layer_18,1158,5,35,50,0,0,12,3,191,11,5,12,1,101,19,13,1,0,269,38,50,31,215,1
layer_19,309,0,4,1,5,20,1,54,0,1,7,581,23,5,1,91,6,1,14,0,2,6,23,152
layer_20,3,4,0,8,182,4,13,33,31,1,34,0,10,10,0,1,0,1,46,2,20,13,28,2
layer_21,2,2,20,1,10,4,2,124,5,0,0,0,80,1,9,2,12,124,24,1,320,44,11,15
layer_22,15,238,54,59,12,6,4,22,480,38,42,26,16,82,4,13,55,15,29,5,123,19,76,52
layer_23,1840,296,363,992,203,34,34,146,139,193,30,1,779,558,18,395,12,45,29,165,9,34,17,15
