,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,50,1,789,49,1036,71,8,6,46,11,188,29,174,19,77,198,9,37,19,40,67,149,16,43
layer_1,786,25,72,13,140,3,84,28,254,40,6,185,234,149,271,178,9,244,40,19,69,29,4,132
layer_2,11,437,0,11,39,0,105,0,0,6,6,1,62,178,1,0,6,14,6,22,5,4,36,3
layer_3,2,16,25,30,2,31,0,271,47,26,15,271,0,44,3,41,23,19,0,8,26,13,0,67
layer_4,0,9,3,101,78,157,35,11,64,156,0,25,0,5,65,1,35,0,221,179,624,61,24,21
layer_5,3,154,31,5,52,368,52,115,17,6,1,12,0,19,7,0,312,32,39,5,0,6,115,121
layer_6,389,133,14,140,2,0,3,53,276,19,7,1,1,20,57,193,13,2,85,62,196,67,53,31
layer_7,278,0,26,83,0,89,177,44,46,3,32,163,8,38,12,32,18,6,0,0,10,133,36,43
layer_8,37,108,2,20,56,13,19,27,42,109,51,1,29,3,1,45,1,19,56,8,28,2,231,1
layer_9,0,6,15,6,4,0,1,18,5,11,1,1,14,91,11,20,105,4,17,1,88,8,12,30
layer_10,0,54,60,3,3,0,32,50,6,33,12,0,0,70,2,7,14,17,33,3,13,2,29,79
layer_11,1,3,0,7,1,1,14,1,0,30,0,2,0,0,6,0,6,0,0,0,0,0,3,1
layer_12,594,611,360,544,585,652,487,156,640,599,151,557,577,660,574,581,617,658,581,77,588,483,580,619
layer_13,848,774,790,857,951,699,801,741,798,800,783,791,967,913,741,836,849,778,824,843,698,748,771,748
layer_14,18,7,0,1,11,0,95,1,0,49,6,0,27,137,0,1,34,41,6,2,22,12,42,5
layer_15,9,1,21,198,9,11,10,100,33,7,16,151,0,2,3,34,41,2,15,1,29,25,1,12
layer_16,0,10,3,43,57,72,15,3,23,50,2,16,0,6,29,2,0,3,91,106,547,25,11,11
layer_17,1,28,22,12,27,187,19,65,9,12,57,15,2,9,8,1,158,23,20,12,1,18,35,57
layer_18,90,105,20,70,3,0,2,21,253,6,2,6,0,1,47,95,5,2,50,13,110,35,11,24
layer_19,104,0,0,36,5,12,49,8,13,2,4,116,12,2,7,9,1,1,1,0,2,23,7,27
layer_20,19,4,0,3,8,11,8,2,13,2,7,1,6,2,0,18,0,1,2,7,6,1,10,1
layer_21,0,0,3,0,6,6,2,7,0,5,7,19,7,92,3,11,8,0,34,0,15,1,0,7
layer_22,150,307,271,246,340,236,119,304,125,209,127,231,120,259,137,54,210,160,140,285,264,5,233,297
layer_23,171,258,286,200,167,112,188,176,170,225,59,42,262,137,34,283,181,132,28,103,613,173,148,102
