,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,1,2,329,0,739,4,3,10,4,1,43,1,27,9,16,79,4,11,2,2,0,14,0,7
layer_1,45,15,0,3,136,3,8,1,141,3,2,163,138,66,29,26,4,93,2,15,3,1,0,9
layer_2,37,2,0,0,0,0,17,0,0,15,0,1,1,5,0,3,6,7,0,10,2,1,0,0
layer_3,1,0,3,7,1,13,0,170,1,1,6,35,0,3,0,7,39,1,0,1,1,0,0,33
layer_4,0,3,0,11,30,221,0,9,1,69,0,14,0,0,7,0,1,0,62,51,528,18,5,3
layer_5,1,13,7,0,75,278,0,34,11,0,0,6,0,0,0,0,55,21,8,2,0,0,18,83
layer_6,238,41,8,36,0,0,1,3,90,0,2,0,0,1,5,8,2,0,16,18,40,4,10,1
layer_7,356,0,1,6,0,6,25,5,1,3,2,109,2,4,0,3,24,2,0,0,2,31,1,16
layer_8,0,13,0,0,6,4,20,6,5,13,3,0,14,13,0,0,0,0,8,0,7,3,53,2
layer_9,0,0,5,0,0,0,0,15,3,1,0,0,9,0,7,0,16,4,6,0,57,60,0,9
layer_10,0,5,2,2,1,0,0,0,2,9,2,0,0,5,0,1,0,0,6,0,12,0,2,8
layer_11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
layer_12,0,2,0,0,7,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0
layer_13,37,34,10,35,193,11,20,0,71,2,3,235,132,111,43,10,8,18,3,2,2,0,21,65
layer_14,33,0,0,0,0,0,41,0,0,10,1,0,2,1,2,3,16,7,2,1,2,0,4,0
layer_15,5,0,1,97,3,2,4,37,2,0,2,7,0,0,0,4,19,0,0,0,0,5,0,2
layer_16,0,4,0,5,8,57,1,0,0,11,0,2,0,0,4,0,0,0,20,28,313,5,3,0
layer_17,0,6,3,0,12,89,1,17,3,0,1,3,0,0,0,0,31,4,5,1,0,1,1,4
layer_18,68,18,7,16,0,0,5,4,52,1,4,0,0,1,1,4,0,0,4,1,28,2,0,1
layer_19,130,0,1,2,0,0,7,0,0,0,0,69,2,2,0,1,0,0,0,0,2,1,0,8
layer_20,1,1,0,0,2,0,4,0,1,1,1,0,6,0,1,0,0,0,2,0,3,10,7,0
layer_21,2,0,2,0,0,0,0,14,2,0,0,0,1,0,1,1,0,8,0,0,19,15,0,5
layer_22,0,1,0,0,7,0,0,1,20,3,3,0,1,1,0,1,5,4,1,0,14,0,9,14
layer_23,176,59,39,39,18,4,12,14,17,18,1,0,59,49,2,29,18,6,1,24,2,24,2,6
