,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,202,182,236,237,227,189,217,177,200,160,193,143,154,178,215,199
layer_1,157,255,263,209,73,35,46,125,97,108,69,71,94,133,41,83
layer_2,234,350,266,114,79,37,104,123,113,68,63,93,54,47,40,56
layer_3,353,305,196,99,264,211,116,90,113,47,68,105,112,68,80,32
layer_4,210,249,268,270,242,156,209,59,87,209,94,67,81,66,60,63
layer_5,263,344,450,135,63,100,49,44,104,47,183,32,27,30,28,27
layer_6,423,228,195,132,168,38,95,90,33,50,28,34,39,28,27,63
layer_7,210,319,302,181,148,143,36,94,126,37,35,29,27,27,27,27
layer_8,210,293,243,161,123,56,85,49,69,60,27,30,27,27,28,28
layer_9,248,282,265,166,227,181,59,41,65,28,27,28,74,31,27,27
layer_10,333,236,75,38,72,71,127,134,33,41,27,146,27,27,31,28
layer_11,253,290,303,56,48,178,232,46,30,27,30,27,27,27,28,28
layer_12,279,295,207,60,58,41,107,61,27,35,30,30,27,27,27,28
layer_13,221,245,126,95,89,37,41,49,61,31,46,28,27,27,27,27
layer_14,299,65,61,113,55,57,90,56,36,35,27,27,30,34,27,28
layer_15,217,280,73,114,48,47,107,36,36,30,41,30,35,30,27,30
layer_16,224,277,124,52,55,66,29,38,30,28,27,27,27,29,27,32
layer_17,206,319,86,60,43,47,54,83,37,34,30,28,28,27,27,29
layer_18,199,218,64,178,78,56,44,38,38,30,27,28,27,27,28,27
layer_19,221,208,177,55,57,73,78,36,34,31,30,28,27,27,27,29
layer_20,250,239,190,46,50,67,45,53,30,27,29,27,29,29,27,27
layer_21,287,219,152,137,46,48,89,34,42,28,27,27,27,27,171,39
layer_22,254,303,278,153,183,124,131,149,29,37,28,27,83,27,32,35
layer_23,301,233,300,302,191,229,188,261,143,176,96,102,81,94,76,88
