,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,15.0,3.0,11.0,48.0,33.0,24.0,16.0,21.0,141.0,29.0,41.0,67.0
layer_1,0.0,4.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0
layer_2,21.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,19.0,0.0,1.0
layer_3,0.0,0.0,0.0,40.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,46.0
layer_4,7.0,3.0,0.0,0.0,1.0,15.0,1.0,0.0,2.0,1.0,0.0,6.0
layer_5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,0.0
layer_6,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,93.0,0.0,38.0
layer_7,7.0,0.0,14.0,0.0,62.0,17.0,0.0,0.0,4.0,19.0,26.0,1.0
layer_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,0.0
layer_9,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0
layer_10,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_11,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,10.0,22.0,0.0,0.0
